Grid_ID,Longitude,Latitude,Species_N_All,Species_N_Inf,So_Pi,Df_Pi,Co_Pi,Sk_Pi,Um_Pi,Ra_Pi,Cp_Pi,Pa_Pi,Ck_Pi
0,119.4624671,26.32807979,1321,1109,0.145175834,0.218214608,0.045085663,0.115419297,0.061316501,0.206492335,0.083859333,0.121731289,0.00270514
1,123.9187542,40.28029352,797,684,0.119883041,0.18128655,0.051169591,0.109649123,0.08625731,0.197368421,0.144736842,0.084795322,0.024853801
2,113.2899212,42.69124589,21,20,0.1,0.1,0,0.2,0,0.3,0.2,0.05,0.05
3,116.7383101,39.89901296,1744,1500,0.106666667,0.198666667,0.054666667,0.119333333,0.081333333,0.184666667,0.116,0.124666667,0.014
4,76.8885608,40.95938794,23,19,0.210526316,0.105263158,0.052631579,0.105263158,0,0.315789474,0.157894737,0.052631579,0
5,78.52877601,38.99815007,6,6,0,0.166666667,0,0,0.333333333,0.5,0,0,0
6,97.73143629,32.36490588,395,349,0.111747851,0.123209169,0.045845272,0.114613181,0.080229226,0.197707736,0.23782235,0.068767908,0.020057307
7,129.1180708,42.44917416,446,376,0.085106383,0.204787234,0.058510638,0.090425532,0.066489362,0.178191489,0.170212766,0.10106383,0.045212766
8,87.52104506,33.5970922,4,4,0,0.25,0,0,0,0,0.25,0.5,0
9,99.42888468,22.12666473,155,130,0.123076923,0.207692308,0.061538462,0.107692308,0.030769231,0.346153846,0.038461538,0.076923077,0.007692308
10,116.229736,48.09780055,109,97,0.103092784,0.154639175,0.041237113,0.082474227,0.113402062,0.195876289,0.195876289,0.092783505,0.020618557
11,88.8290477,48.03000241,37,30,0.133333333,0.1,0.1,0.066666667,0.1,0.3,0.1,0,0.1
12,112.9919989,35.6094605,799,692,0.11416185,0.23699422,0.047687861,0.096820809,0.083815029,0.219653179,0.106936416,0.089595376,0.00433526
13,78.89095001,38.15692011,11,10,0.1,0,0,0.1,0,0.4,0.2,0.2,0
14,107.2131507,40.04015199,215,196,0.132653061,0.142857143,0.051020408,0.153061224,0.066326531,0.209183673,0.142857143,0.081632653,0.020408163
15,82.7055088,34.43489191,21,20,0.1,0,0.1,0.05,0.1,0.2,0.2,0.25,0
16,98.7809134,40.48714757,3,2,0.5,0.5,0,0,0,0,0,0,0
17,125.4588282,47.28103723,263,240,0.095833333,0.175,0.0375,0.104166667,0.079166667,0.1875,0.204166667,0.095833333,0.020833333
18,119.9286522,28.10377948,1410,1235,0.136842105,0.242105263,0.054251012,0.097165992,0.08097166,0.199190283,0.096356275,0.089068826,0.004048583
19,103.795129,23.85947218,347,276,0.155797101,0.22826087,0.057971014,0.094202899,0.101449275,0.213768116,0.061594203,0.083333333,0.003623188
20,89.78493788,46.68984837,835,739,0.112313938,0.151556157,0.054127199,0.120433018,0.069012179,0.198917456,0.151556157,0.124492558,0.01759134
21,105.4827674,29.34144664,475,424,0.174528302,0.160377358,0.04009434,0.08254717,0.089622642,0.231132075,0.127358491,0.091981132,0.002358491
22,126.2289432,51.72051291,24,20,0.2,0.15,0,0.15,0.1,0.2,0.1,0.05,0.05
23,87.15564442,42.62450755,433,391,0.138107417,0.122762148,0.056265985,0.148337596,0.05370844,0.186700767,0.173913043,0.104859335,0.015345269
24,115.5435801,23.89574405,965,851,0.155111633,0.249118684,0.038777908,0.094007051,0.085781434,0.190364277,0.078730905,0.108108108,0
25,98.92197195,26.19126014,2049,1758,0.121729238,0.217861206,0.045506257,0.097269625,0.096700796,0.221843003,0.08930603,0.10182025,0.007963595
26,129.3457043,46.81027121,155,128,0.09375,0.2578125,0.0625,0.078125,0.0703125,0.1640625,0.125,0.0859375,0.0625
27,110.7116053,32.09772655,2153,1863,0.114868492,0.225442834,0.065485776,0.089103596,0.098228663,0.193773484,0.108427268,0.091250671,0.013419216
28,104.7720676,23.9116088,1532,1300,0.129230769,0.250769231,0.048461538,0.094615385,0.086153846,0.210769231,0.086153846,0.085384615,0.008461538
29,134.3074887,47.42965807,15,9,0.111111111,0.333333333,0,0.222222222,0,0.333333333,0,0,0
30,79.64928629,39.26928077,5,4,0,0,0,0,0.25,0.75,0,0,0
31,128.2970067,47.86458504,337,285,0.098245614,0.196491228,0.066666667,0.080701754,0.105263158,0.178947368,0.126315789,0.098245614,0.049122807
32,109.6149763,36.52918106,435,386,0.119170984,0.168393782,0.038860104,0.106217617,0.082901554,0.189119171,0.158031088,0.119170984,0.018134715
33,93.10953479,33.60106099,29,24,0.125,0.083333333,0.041666667,0,0.083333333,0.333333333,0.083333333,0.25,0
34,123.9039139,52.93442364,523,446,0.159192825,0.213004484,0.022421525,0.118834081,0.053811659,0.246636771,0.082959641,0.080717489,0.022421525
35,89.27447396,31.18810681,50,49,0.081632653,0.06122449,0.081632653,0.06122449,0.06122449,0.244897959,0.204081633,0.204081633,0
36,80.89374304,43.13304567,1046,919,0.108813928,0.139281828,0.04570185,0.114254625,0.084874864,0.211099021,0.188248096,0.089227421,0.018498368
37,97.11840787,42.66734936,81,69,0.144927536,0.188405797,0.072463768,0.115942029,0.014492754,0.202898551,0.188405797,0.072463768,0
38,114.0240155,33.80819219,97,85,0.141176471,0.176470588,0.023529412,0.164705882,0.070588235,0.235294118,0.105882353,0.070588235,0.011764706
39,113.3852141,44.41915882,94,89,0.157303371,0.191011236,0,0.146067416,0.101123596,0.123595506,0.168539326,0.112359551,0
40,116.6586061,39.01579687,828,734,0.09400545,0.197547684,0.039509537,0.13760218,0.0626703,0.18119891,0.147138965,0.129427793,0.010899183
41,82.06581923,42.58509285,125,109,0.137614679,0.146788991,0.055045872,0.073394495,0.128440367,0.201834862,0.174311927,0.082568807,0
42,116.580763,38.1329525,75,65,0.061538462,0.092307692,0.046153846,0.215384615,0.030769231,0.292307692,0.153846154,0.107692308,0
43,131.9047334,46.43968917,272,233,0.141630901,0.141630901,0.060085837,0.193133047,0.107296137,0.154506438,0.098712446,0.068669528,0.034334764
44,106.2475538,35.58911285,1027,902,0.090909091,0.218403548,0.053215078,0.083148559,0.098669623,0.21286031,0.131929047,0.085365854,0.025498891
45,103.8471958,23.04680653,4435,3785,0.122324967,0.263936592,0.042800528,0.092470277,0.081638045,0.227741083,0.069749009,0.099075297,0.000264201
46,86.27898456,45.2250863,247,215,0.102325581,0.144186047,0.041860465,0.08372093,0.088372093,0.209302326,0.204651163,0.093023256,0.03255814
47,101.9132689,42.22662063,68,60,0.15,0.2,0.066666667,0.116666667,0.016666667,0.183333333,0.183333333,0.083333333,0
48,109.6545521,27.6407031,1699,1493,0.130609511,0.235766912,0.046215673,0.102478232,0.083724046,0.202277294,0.090421969,0.103148024,0.005358339
49,101.9481755,33.61007448,824,721,0.119278779,0.122052705,0.047156727,0.13592233,0.088765603,0.20110957,0.188626907,0.088765603,0.008321775
50,98.11801771,29.71562989,816,712,0.139044944,0.146067416,0.053370787,0.120786517,0.08988764,0.200842697,0.139044944,0.088483146,0.02247191
51,91.70963797,27.49803773,227,198,0.156565657,0.111111111,0.04040404,0.04040404,0.181818182,0.207070707,0.232323232,0.025252525,0.005050505
52,112.1248076,44.48246957,93,88,0.159090909,0.193181818,0,0.147727273,0.102272727,0.125,0.170454545,0.102272727,0
53,100.4011551,28.13216214,1130,981,0.155963303,0.139653415,0.06116208,0.06116208,0.133537207,0.195718654,0.194699286,0.038735984,0.019367992
54,95.19326055,44.22716121,17,16,0.0625,0.0625,0,0.3125,0.125,0.375,0,0.0625,0
55,109.6648858,24.94262827,3306,2874,0.148573417,0.237647878,0.043493389,0.096033403,0.090118302,0.19763396,0.07585247,0.107167711,0.003479471
56,80.50172706,31.13022978,111,108,0.111111111,0.074074074,0.064814815,0.148148148,0.046296296,0.287037037,0.148148148,0.12037037,0
57,85.36810336,40.48019609,10,7,0.142857143,0,0,0.285714286,0.142857143,0.428571429,0,0,0
58,112.6341656,24.91126084,2153,1858,0.138320775,0.243272336,0.04467169,0.094187298,0.085575888,0.209903122,0.08073197,0.101184069,0.002152853
59,128.6125848,44.17405979,97,86,0.11627907,0.093023256,0.11627907,0.093023256,0.139534884,0.23255814,0.127906977,0.069767442,0.011627907
60,102.1219314,31.84106769,2380,2071,0.110091743,0.172380493,0.063737325,0.076291647,0.126026074,0.220666345,0.12747465,0.07532593,0.028005794
61,98.16106997,36.86844818,326,297,0.104377104,0.090909091,0.047138047,0.171717172,0.047138047,0.195286195,0.185185185,0.131313131,0.026936027
62,120.8775306,37.60447644,351,302,0.079470199,0.235099338,0.062913907,0.119205298,0.086092715,0.221854305,0.089403974,0.092715232,0.013245033
63,103.7202106,39.03440857,31,26,0.153846154,0.153846154,0.038461538,0.115384615,0,0.307692308,0.115384615,0,0.115384615
64,102.3675403,40.73919738,58,56,0.089285714,0.125,0.017857143,0.142857143,0.035714286,0.196428571,0.321428571,0.071428571,0
65,110.4948497,19.53976065,1434,1252,0.130191693,0.279552716,0.037539936,0.107028754,0.07428115,0.199680511,0.062300319,0.10942492,0
66,105.3361369,32.00930861,500,429,0.128205128,0.205128205,0.067599068,0.095571096,0.102564103,0.212121212,0.086247086,0.095571096,0.006993007
67,87.08358827,38.96983271,90,82,0.109756098,0.036585366,0.048780488,0.134146341,0.073170732,0.219512195,0.243902439,0.134146341,0
68,121.8112236,29.43811405,197,184,0.141304348,0.217391304,0.054347826,0.086956522,0.054347826,0.239130435,0.070652174,0.135869565,0
69,97.17531774,35.88091717,43,37,0.081081081,0.081081081,0,0.189189189,0.081081081,0.216216216,0.27027027,0.027027027,0.054054054
70,116.0829087,31.94573561,796,678,0.116519174,0.234513274,0.050147493,0.075221239,0.110619469,0.212389381,0.087020649,0.103244838,0.010324484
71,118.9068197,28.18854848,2016,1722,0.134146341,0.228222997,0.049941928,0.105110337,0.083623693,0.206736353,0.084204413,0.103368177,0.004645761
72,81.3285686,35.03916169,41,37,0.135135135,0.027027027,0.162162162,0.081081081,0.054054054,0.162162162,0.216216216,0.162162162,0
73,87.67455356,29.06409049,290,255,0.11372549,0.117647059,0.078431373,0.164705882,0.058823529,0.152941176,0.180392157,0.121568627,0.011764706
74,90.74745869,34.15179009,70,65,0.092307692,0.092307692,0.076923077,0.184615385,0,0.276923077,0.184615385,0.092307692,0
75,92.73020013,35.34631041,50,43,0.162790698,0.046511628,0.11627907,0.139534884,0.093023256,0.23255814,0.069767442,0.139534884,0
76,99.53753001,35.20904137,789,698,0.12034384,0.113180516,0.055873926,0.131805158,0.065902579,0.176217765,0.203438395,0.124641834,0.008595989
77,126.5418811,46.24969458,607,537,0.100558659,0.176908752,0.04283054,0.137802607,0.067039106,0.169459963,0.17877095,0.094972067,0.031657356
78,122.3469284,52.17380117,541,458,0.148471616,0.209606987,0.021834061,0.126637555,0.058951965,0.242358079,0.087336245,0.07860262,0.026200873
79,111.7680532,31.19797115,755,650,0.112307692,0.253846154,0.061538462,0.083076923,0.093846154,0.224615385,0.089230769,0.08,0.001538462
80,115.5289225,48.02717493,108,96,0.104166667,0.15625,0.041666667,0.083333333,0.114583333,0.1875,0.197916667,0.09375,0.020833333
81,106.0696559,39.12539055,596,537,0.121042831,0.180633147,0.033519553,0.145251397,0.059590317,0.180633147,0.150837989,0.108007449,0.020484171
82,104.5011321,28.40407196,1824,1574,0.129606099,0.241423126,0.054637865,0.087674714,0.097839898,0.205844981,0.084498094,0.085768742,0.01270648
83,80.7778359,39.53089468,3,2,0,0,0,0,0,1,0,0,0
84,114.4147408,40.88308547,634,566,0.093639576,0.183745583,0.037102473,0.136042403,0.067137809,0.204946996,0.159010601,0.097173145,0.021201413
85,117.7233348,26.47622415,1705,1497,0.150300601,0.217100868,0.043420174,0.106212425,0.070808283,0.197060788,0.091516366,0.120240481,0.003340013
86,128.0561357,46.97864493,96,87,0.068965517,0.126436782,0.068965517,0.045977011,0.103448276,0.287356322,0.149425287,0.114942529,0.034482759
87,134.5027516,48.36024213,15,9,0.111111111,0.333333333,0,0.222222222,0,0.333333333,0,0,0
88,98.24192442,28.82977133,953,815,0.171779141,0.14601227,0.056441718,0.063803681,0.137423313,0.218404908,0.133742331,0.057668712,0.014723926
89,122.3764891,39.67269698,475,399,0.110275689,0.187969925,0.05764411,0.095238095,0.082706767,0.20802005,0.157894737,0.07518797,0.025062657
90,115.7710042,27.49371702,638,562,0.167259786,0.245551601,0.046263345,0.083629893,0.071174377,0.215302491,0.069395018,0.096085409,0.005338078
91,101.2426346,29.99318741,1878,1630,0.120858896,0.136196319,0.060122699,0.09202454,0.119018405,0.228834356,0.141717791,0.077300613,0.02392638
92,124.3201455,41.98206847,661,564,0.088652482,0.196808511,0.042553191,0.120567376,0.069148936,0.207446809,0.138297872,0.115248227,0.021276596
93,92.22630434,32.57354482,116,106,0.188679245,0.08490566,0.066037736,0.169811321,0.066037736,0.169811321,0.198113208,0.056603774,0
94,96.94450568,30.48814328,704,602,0.144518272,0.117940199,0.059800664,0.139534884,0.073089701,0.189368771,0.15282392,0.094684385,0.028239203
95,124.8678795,44.62331273,15,15,0,0.133333333,0,0.266666667,0.2,0.266666667,0.066666667,0.066666667,0
96,115.8918519,29.27956939,2534,2180,0.132110092,0.211009174,0.051834862,0.101376147,0.078899083,0.206422018,0.100917431,0.11146789,0.005963303
97,122.8400159,47.53699368,652,559,0.1019678,0.17352415,0.04293381,0.123434705,0.075134168,0.203935599,0.123434705,0.109123435,0.046511628
98,114.1621593,36.46185179,1265,1115,0.113901345,0.206278027,0.035874439,0.108520179,0.07264574,0.220627803,0.114798206,0.115695067,0.011659193
99,96.8046907,31.37015772,916,787,0.114358323,0.127064803,0.059720457,0.111817027,0.097839898,0.198221093,0.163913596,0.104193139,0.022871665
100,96.21434544,34.88547131,20,18,0.277777778,0,0,0.111111111,0.055555556,0.111111111,0.333333333,0.111111111,0
101,106.2046056,36.47329983,268,244,0.094262295,0.18852459,0.049180328,0.139344262,0.094262295,0.147540984,0.163934426,0.106557377,0.016393443
102,107.7306127,23.10776451,1025,869,0.13118527,0.285385501,0.044879171,0.098964327,0.073647871,0.203682394,0.069044879,0.092059839,0.001150748
103,90.52542535,30.4952963,225,197,0.14213198,0.111675127,0.055837563,0.126903553,0.035532995,0.162436548,0.197969543,0.16751269,0
104,114.802674,28.43547254,1099,956,0.134937238,0.240585774,0.055439331,0.09623431,0.091004184,0.201882845,0.073221757,0.10460251,0.00209205
105,121.2240966,45.86161369,64,59,0.033898305,0.169491525,0.050847458,0.203389831,0.050847458,0.118644068,0.254237288,0.084745763,0.033898305
106,116.9892775,42.55326162,624,543,0.092081031,0.178637201,0.049723757,0.103130755,0.079189687,0.202578269,0.186003683,0.08839779,0.020257827
107,125.9190052,43.60474601,199,168,0.125,0.172619048,0.06547619,0.083333333,0.071428571,0.196428571,0.178571429,0.101190476,0.005952381
108,81.95074146,33.33912156,36,34,0.117647059,0.029411765,0.088235294,0.088235294,0.088235294,0.205882353,0.205882353,0.176470588,0
109,116.7185668,26.54153667,1767,1536,0.139973958,0.244791667,0.046223958,0.106770833,0.071614583,0.203776042,0.088541667,0.095052083,0.003255208
110,99.65385683,34.32843157,498,434,0.142857143,0.115207373,0.057603687,0.108294931,0.066820276,0.205069124,0.209677419,0.080645161,0.013824885
111,125.2640097,52.70399081,25,20,0.15,0.15,0.05,0.05,0.1,0.15,0.2,0.1,0.05
112,108.6880769,24.03093493,417,373,0.150134048,0.249329759,0.016085791,0.120643432,0.067024129,0.198391421,0.107238606,0.08847185,0.002680965
113,78.51173462,36.20055092,40,37,0.135135135,0,0.108108108,0.135135135,0.081081081,0.27027027,0.162162162,0.081081081,0.027027027
114,95.01686722,29.35456417,2652,2252,0.135435169,0.184724689,0.052397869,0.091030195,0.108348135,0.226909414,0.098134991,0.085257549,0.017761989
115,97.45950658,34.12465904,222,196,0.163265306,0.096938776,0.066326531,0.102040816,0.086734694,0.193877551,0.214285714,0.076530612,0
116,115.1212865,33.76738811,241,220,0.090909091,0.163636364,0.022727273,0.122727273,0.077272727,0.181818182,0.227272727,0.104545455,0.009090909
117,97.08140539,29.60451456,269,229,0.170305677,0.109170306,0.069868996,0.065502183,0.07860262,0.253275109,0.15720524,0.07860262,0.017467249
118,107.5892526,28.51092812,862,734,0.133514986,0.24386921,0.059945504,0.081743869,0.102179837,0.182561308,0.102179837,0.089918256,0.004087193
119,87.89129824,28.26017511,467,395,0.194936709,0.118987342,0.073417722,0.134177215,0.098734177,0.202531646,0.075949367,0.075949367,0.025316456
120,130.8284248,43.83498825,5,5,0.6,0,0,0.2,0,0,0.2,0,0
121,130.857379,44.56883872,58,53,0.075471698,0.188679245,0.037735849,0.150943396,0.075471698,0.132075472,0.283018868,0.037735849,0.018867925
122,86.2212138,37.90324947,20,17,0.058823529,0,0.117647059,0,0.058823529,0.411764706,0.294117647,0.058823529,0
123,126.7839875,41.92234165,433,362,0.102209945,0.209944751,0.063535912,0.135359116,0.082872928,0.193370166,0.091160221,0.077348066,0.044198895
124,127.1522971,43.45713703,554,469,0.119402985,0.174840085,0.0554371,0.117270789,0.068230277,0.206823028,0.159914712,0.059701493,0.038379531
125,76.31264933,38.42774462,106,92,0.206521739,0.043478261,0.010869565,0.054347826,0.02173913,0.326086957,0.217391304,0.076086957,0.043478261
126,108.4600478,37.40519454,462,430,0.093023256,0.190697674,0.023255814,0.148837209,0.062790698,0.18372093,0.148837209,0.11627907,0.03255814
127,89.92296792,28.59929495,259,230,0.113043478,0.095652174,0.052173913,0.156521739,0.07826087,0.160869565,0.239130435,0.082608696,0.02173913
128,111.9114519,37.40022871,947,843,0.112692764,0.189798339,0.046263345,0.109134045,0.097271649,0.18742586,0.139976275,0.096085409,0.021352313
129,93.24546122,43.50599794,26,23,0.086956522,0.260869565,0.043478261,0.043478261,0.173913043,0.173913043,0.173913043,0.043478261,0
130,95.22344415,40.1401581,171,144,0.076388889,0.118055556,0.034722222,0.215277778,0.020833333,0.180555556,0.138888889,0.152777778,0.0625
131,90.10536937,32.2387343,210,183,0.109289617,0.092896175,0.054644809,0.136612022,0.010928962,0.180327869,0.306010929,0.109289617,0
132,108.3653412,41.83246788,86,78,0.179487179,0.141025641,0.038461538,0.102564103,0.076923077,0.192307692,0.153846154,0.115384615,0
133,119.999133,36.96593231,68,59,0.13559322,0.186440678,0.06779661,0.050847458,0.084745763,0.322033898,0.016949153,0.13559322,0
134,122.5069888,45.7548042,737,649,0.092449923,0.163328197,0.040061633,0.146379045,0.083204931,0.209553159,0.147919877,0.093990755,0.023112481
135,117.0026679,30.11169608,377,344,0.125,0.23255814,0.029069767,0.122093023,0.101744186,0.235465116,0.058139535,0.095930233,0
136,125.6663026,48.17208825,233,209,0.100478469,0.133971292,0.023923445,0.148325359,0.086124402,0.162679426,0.200956938,0.110047847,0.033492823
137,133.85571,46.26429298,4,4,0,0.25,0,0,0.25,0.5,0,0,0
138,122.0039415,50.35040303,575,487,0.084188912,0.154004107,0.051334702,0.119096509,0.0862423,0.223819302,0.164271047,0.084188912,0.032854209
139,80.18688759,31.97914427,31,28,0.214285714,0.035714286,0.035714286,0.25,0,0.107142857,0.142857143,0.214285714,0
140,109.9158934,21.13211646,657,574,0.151567944,0.243902439,0.027874564,0.108013937,0.06271777,0.198606272,0.094076655,0.113240418,0
141,112.6606838,25.8126966,2150,1847,0.139144559,0.22252301,0.046020574,0.096913914,0.089334055,0.217108825,0.082295615,0.103410937,0.003248511
142,119.290157,25.6966179,229,202,0.168316832,0.292079208,0.054455446,0.118811881,0.044554455,0.198019802,0.044554455,0.079207921,0
143,86.57844869,44.35701689,839,726,0.119834711,0.152892562,0.055096419,0.132231405,0.061983471,0.214876033,0.143250689,0.078512397,0.041322314
144,112.5374009,22.23559606,802,692,0.132947977,0.278901734,0.037572254,0.11849711,0.062138728,0.184971098,0.075144509,0.108381503,0.001445087
145,82.56222413,38.08167394,28,23,0.260869565,0.043478261,0,0.086956522,0,0.434782609,0.086956522,0.086956522,0
146,91.9186036,38.82933632,115,106,0.132075472,0.047169811,0.056603774,0.169811321,0.056603774,0.179245283,0.226415094,0.132075472,0
147,101.1693118,40.66580258,102,94,0.117021277,0.159574468,0.042553191,0.127659574,0.031914894,0.180851064,0.255319149,0.085106383,0
148,110.7438447,35.64276166,600,518,0.1003861,0.216216216,0.048262548,0.108108108,0.086872587,0.212355212,0.121621622,0.088803089,0.017374517
149,100.6894649,25.4499995,2800,2395,0.119832985,0.209185804,0.049686848,0.088100209,0.096450939,0.23131524,0.113569937,0.076826722,0.015031315
150,115.8308027,28.3875979,1078,939,0.134185304,0.21086262,0.048988285,0.107561235,0.075612354,0.215122471,0.079872204,0.119275825,0.008519702
151,79.69881906,31.16323057,47,45,0.133333333,0.066666667,0,0.111111111,0.066666667,0.488888889,0.066666667,0.066666667,0
152,94.15453291,28.33362373,806,681,0.160058737,0.183553598,0.041116006,0.073421439,0.114537445,0.270190896,0.069016153,0.067547724,0.020558003
153,117.4753411,48.08677494,134,120,0.1,0.15,0.033333333,0.091666667,0.108333333,0.225,0.191666667,0.083333333,0.016666667
154,117.1539073,31.88655877,342,292,0.113013699,0.226027397,0.023972603,0.116438356,0.061643836,0.195205479,0.136986301,0.123287671,0.003424658
155,115.0104907,31.99533693,1426,1251,0.10951239,0.219824141,0.055155875,0.103916867,0.082334133,0.211830536,0.095923261,0.107114309,0.014388489
156,110.3089725,18.8376083,680,602,0.137873754,0.285714286,0.026578073,0.102990033,0.051495017,0.220930233,0.091362126,0.083056478,0
157,129.0950756,45.92954818,180,153,0.130718954,0.189542484,0.045751634,0.104575163,0.098039216,0.156862745,0.169934641,0.098039216,0.006535948
158,109.586557,41.84162261,66,58,0.137931034,0.120689655,0.051724138,0.137931034,0.051724138,0.310344828,0.137931034,0.051724138,0
159,82.40162475,35.28668036,23,23,0.173913043,0,0.043478261,0.130434783,0.086956522,0.173913043,0.173913043,0.217391304,0
160,124.4982159,42.86113397,527,454,0.092511013,0.18061674,0.044052863,0.127753304,0.088105727,0.207048458,0.165198238,0.074889868,0.019823789
161,107.2461975,39.15517856,212,189,0.132275132,0.253968254,0.037037037,0.100529101,0.068783069,0.185185185,0.084656085,0.137566138,0
162,109.5915814,40.95464299,599,521,0.140115163,0.211132438,0.055662188,0.120921305,0.101727447,0.143953935,0.117082534,0.105566219,0.003838772
163,120.791401,51.35574829,135,110,0.1,0.154545455,0.027272727,0.145454545,0.109090909,0.181818182,0.218181818,0.036363636,0.027272727
164,110.7355141,34.75758314,1257,1092,0.105311355,0.214285714,0.063186813,0.085164835,0.086996337,0.203296703,0.119047619,0.107142857,0.015567766
165,98.42681148,35.11100295,396,347,0.129682997,0.097982709,0.04610951,0.158501441,0.080691643,0.16426513,0.195965418,0.121037464,0.005763689
166,85.93106314,35.11449072,5,5,0,0.2,0,0,0,0,0.4,0.4,0
167,117.6458556,25.57892913,1284,1116,0.138888889,0.235663082,0.037634409,0.096774194,0.079749104,0.201612903,0.094086022,0.110215054,0.005376344
168,114.7533837,27.5412049,1385,1187,0.144903117,0.228306655,0.049705139,0.091828138,0.093513058,0.199663016,0.090985678,0.098567818,0.00252738
169,121.8899684,42.21581418,603,535,0.108411215,0.171962617,0.03364486,0.140186916,0.078504673,0.198130841,0.143925234,0.089719626,0.035514019
170,87.20226795,30.80118197,54,46,0.086956522,0.043478261,0.02173913,0.152173913,0.043478261,0.130434783,0.282608696,0.239130435,0
171,83.4687624,45.6433132,441,393,0.122137405,0.132315522,0.061068702,0.091603053,0.086513995,0.20610687,0.188295165,0.1043257,0.007633588
172,111.6612287,25.8322961,1117,969,0.151702786,0.238390093,0.056759546,0.078431373,0.105263158,0.187822497,0.072239422,0.105263158,0.004127967
173,111.9567961,39.16939262,894,814,0.08968059,0.167076167,0.047911548,0.108108108,0.090909091,0.205159705,0.14987715,0.116707617,0.024570025
174,128.6795048,49.34771592,78,72,0.152777778,0.152777778,0.069444444,0.097222222,0.083333333,0.138888889,0.263888889,0.027777778,0.013888889
175,90.76818686,38.66402856,115,106,0.132075472,0.047169811,0.056603774,0.169811321,0.056603774,0.179245283,0.226415094,0.132075472,0
176,98.29544189,35.98995114,220,199,0.090452261,0.095477387,0.020100503,0.190954774,0.045226131,0.206030151,0.201005025,0.125628141,0.025125628
177,117.9654689,29.15505413,1574,1368,0.138157895,0.220760234,0.043128655,0.102339181,0.078216374,0.227339181,0.08625731,0.098684211,0.005116959
178,121.0211162,24.91690755,34,28,0.142857143,0.285714286,0.071428571,0.071428571,0.035714286,0.214285714,0.107142857,0.071428571,0
179,81.08261105,44.94479194,754,655,0.117557252,0.186259542,0.053435115,0.120610687,0.087022901,0.2,0.114503817,0.093129771,0.027480916
180,108.3325169,42.34467721,30,27,0.185185185,0.185185185,0.037037037,0.148148148,0.074074074,0.259259259,0.111111111,0,0
181,102.2883612,30.06702665,4920,4273,0.123566581,0.181605429,0.058038849,0.080037444,0.120758249,0.209688743,0.124970747,0.079335362,0.021998596
182,121.1855431,23.47216186,901,761,0.141918528,0.216819974,0.047306176,0.08935611,0.073587385,0.237844941,0.109067017,0.074901445,0.009198423
183,93.57805132,44.92303587,6,6,0,0.333333333,0.166666667,0.166666667,0.166666667,0,0.166666667,0,0
184,99.59521782,26.25676027,2111,1815,0.125619835,0.186225895,0.065564738,0.095316804,0.107438017,0.229201102,0.093112948,0.087603306,0.009917355
185,111.9338582,38.28469576,179,162,0.086419753,0.209876543,0.049382716,0.117283951,0.074074074,0.172839506,0.166666667,0.086419753,0.037037037
186,122.0432658,40.12706728,22,18,0.111111111,0.166666667,0,0.055555556,0.166666667,0.277777778,0,0,0.222222222
187,90.06839432,41.26949422,94,87,0.126436782,0.034482759,0.045977011,0.137931034,0.091954023,0.206896552,0.229885057,0.126436782,0
188,127.2149765,48.91580559,26,25,0.24,0.08,0.08,0.16,0.08,0.16,0.08,0.12,0
189,78.68269056,32.342679,47,45,0.133333333,0.066666667,0,0.111111111,0.088888889,0.488888889,0.066666667,0.044444444,0
190,100.2450771,21.89856384,2200,1917,0.110589463,0.233176839,0.031820553,0.104329682,0.070944184,0.261345853,0.073030777,0.113719353,0.001043297
191,112.0289945,41.82717916,99,91,0.142857143,0.175824176,0.043956044,0.241758242,0.054945055,0.10989011,0.164835165,0.043956044,0.021978022
192,118.7046045,37.05685076,42,36,0.111111111,0.305555556,0.055555556,0.138888889,0,0.194444444,0.111111111,0.083333333,0
193,80.34337416,37.57989316,13,8,0.25,0.125,0,0.125,0,0.375,0,0.125,0
194,106.2895413,34.70450473,954,830,0.097590361,0.204819277,0.055421687,0.104819277,0.095180723,0.219277108,0.096385542,0.095180723,0.031325301
195,106.4100514,32.04621886,1181,1026,0.128654971,0.212475634,0.057504873,0.101364522,0.109161793,0.202729045,0.09454191,0.082846004,0.010721248
196,108.5443822,32.9786768,1745,1541,0.109020117,0.207008436,0.062946139,0.102530824,0.094743673,0.207008436,0.086956522,0.097988319,0.031797534
197,83.18083945,47.07037268,87,72,0.125,0.069444444,0.041666667,0.083333333,0.097222222,0.236111111,0.236111111,0.083333333,0.027777778
198,120.9396994,44.08550753,10,10,0.1,0.4,0,0.1,0,0.3,0,0,0.1
199,114.210338,37.34568866,1063,940,0.113829787,0.207446809,0.046808511,0.103191489,0.073404255,0.212765957,0.131914894,0.09787234,0.012765957
200,89.62297634,38.48869437,88,83,0.096385542,0.036144578,0.060240964,0.144578313,0.060240964,0.192771084,0.289156627,0.120481928,0
201,116.9294173,29.22196628,489,411,0.141119221,0.250608273,0.0486618,0.102189781,0.094890511,0.218978102,0.04622871,0.092457421,0.00486618
202,108.9675694,19.26518888,1020,874,0.105263158,0.281464531,0.02173913,0.100686499,0.068649886,0.236842105,0.074370709,0.108695652,0.00228833
203,126.2874733,50.85161165,26,22,0.181818182,0.136363636,0,0.227272727,0.090909091,0.181818182,0.090909091,0.045454545,0.045454545
