"Grid_ID","Longitude","Latitude","Species_N_All","Species_N_Inf","MDT","So_Pi","Df_Pi","Co_Pi","Sk_Pi","Um_Pi","Ra_Pi","Cp_Pi","Pa_Pi","Ck_Pi","Determinate","Indeterminate","H","Indeterminate_adj","Determinate_adj","H_Rank"
316,114.2596446,38.22950965,991,849,8.208771712,0.106007067,0.210836278,0.048292108,0.104829211,0.096584217,0.223792697,0.116607774,0.081272085,0.011778563,0.316843345,0.683156655,2.01655431215457,0.682765750746367,0.317234249253633,0.65045871559633
317,82.39672327,30.09922751,29,27,7.685160284,0.259259259,0,0.037037037,0.111111111,0.037037037,0.074074074,0.222222222,0.259259259,0,0.259259259,0.740740741,1.71526537901992,0.705487549472088,0.294512450527912,0.101834862385321
318,91.25863432,41.44114997,94,87,5.805785361,0.126436782,0.034482759,0.045977011,0.137931034,0.091954023,0.206896552,0.229885057,0.126436782,0,0.160919541,0.839080459,1.93728214692917,0.798857378116657,0.201142621883343,0.320642201834862
319,100.8567992,33.53340588,87,70,7.496972009,0.271428571,0.142857143,0.014285714,0.071428571,0.114285714,0.2,0.142857143,0.014285714,0.028571429,0.414285714,0.585714286,1.89118293560048,0.609522198309028,0.390477801690972,0.206422018348624
320,107.2423785,21.72004863,186,160,10.66779918,0.11875,0.3125,0.0375,0.14375,0.05,0.15625,0.03125,0.15,0,0.43125,0.56875,1.85117178959024,0.583588436883374,0.416411563116626,0.173394495412844
321,91.56245349,30.66426211,537,480,7.403977611,0.122916667,0.108333333,0.05,0.127083333,0.079166667,0.179166667,0.175,0.147916667,0.010416667,0.23125,0.76875,2.05448570224519,0.763471039876547,0.236528960123453,0.85045871559633
322,88.36120253,42.82198335,282,251,7.70664579,0.111553785,0.151394422,0.06374502,0.131474104,0.051792829,0.239043825,0.131474104,0.087649402,0.03187251,0.262948207,0.737051793,2.05810473051787,0.730536673099004,0.269463326900996,0.868807339449541
323,116.5047162,37.25025768,106,95,6.114347849,0.178947368,0.094736842,0.052631579,0.115789474,0.084210526,0.210526316,0.105263158,0.136842105,0.021052632,0.27368421,0.72631579,2.06261004655469,0.71388472679671,0.28611527320329,0.891743119266055
324,96.07120845,42.02272342,30,24,9.455964709,0.083333333,0.208333333,0.041666667,0.041666667,0.083333333,0.291666667,0.208333333,0.041666667,0,0.291666666,0.708333334,1.82437304415237,0.688259475880748,0.311740524119252,0.155963302752294
325,97.28563549,42.14150572,81,69,7.098279461,0.144927536,0.188405797,0.072463768,0.115942029,0.014492754,0.202898551,0.188405797,0.072463768,0,0.333333333,0.666666667,1.92408841401677,0.667781918096371,0.332218081903629,0.274770642201835
326,88.59150879,33.79140409,7,7,0.876641901,0,0.142857143,0,0.142857143,0.142857143,0,0.285714286,0.285714286,0,0.142857143,0.857142857,1.54982604642803,0.708688710363286,0.291311289636714,0.0623853211009174
327,77.78097376,40.67765626,27,22,10.63149653,0.181818182,0.090909091,0.045454545,0.136363636,0,0.318181818,0.136363636,0.090909091,0,0.272727273,0.727272727,1.79418740921857,0.695899140809848,0.304100859190152,0.138532110091743
328,121.1813009,32.24416412,68,60,8.718250714,0.083333333,0.233333333,0.016666667,0.333333333,0.033333333,0.183333333,0.016666667,0.1,0,0.316666666,0.683333334,1.70397228215394,0.679353668603508,0.320646331396492,0.0963302752293578
329,102.6752676,25.6008518,2631,2279,8.601656628,0.131636683,0.210618692,0.050899517,0.090829311,0.0912681,0.222027205,0.107503291,0.085563844,0.009653357,0.342255375,0.657744625,2.01199974840085,0.657896738609771,0.342103261390229,0.630275229357798
330,108.5906904,30.31262981,2045,1746,8.978754186,0.118556701,0.226231386,0.062428408,0.09163803,0.111111111,0.177548683,0.096792669,0.10882016,0.006872852,0.344788087,0.655211913,2.03385385357581,0.655448717437286,0.344551282562714,0.747706422018349
331,88.00267931,31.86672479,394,337,8.072400379,0.136498516,0.103857567,0.059347181,0.089020772,0.133531157,0.278931751,0.139465875,0.056379822,0.002967359,0.240356083,0.759643917,1.9691154146427,0.752974741768161,0.247025258231839,0.427522935779817
332,101.2747907,39.78347842,60,58,5.699337469,0.086206897,0.120689655,0.017241379,0.137931034,0.034482759,0.189655172,0.310344828,0.103448276,0,0.206896552,0.793103448,1.83898639392638,0.753912223721323,0.246087776278677,0.165137614678899
333,87.01823398,35.32228814,10,10,3.167288593,0.1,0.2,0.2,0,0,0,0.3,0.2,0,0.3,0.7,1.55711309805765,0.678486917047348,0.321513082952652,0.063302752293578
334,93.65166608,36.36766734,24,21,8.826785457,0.142857143,0.095238095,0.095238095,0.095238095,0,0.285714286,0.238095238,0.047619048,0,0.238095238,0.761904762,1.7944049935647,0.710311542991815,0.289688457008185,0.139449541284404
335,101.7666002,35.37549016,880,761,7.564605726,0.114323259,0.14848883,0.045992116,0.126149803,0.05913272,0.208935611,0.191852825,0.086727989,0.018396846,0.262812089,0.737187911,2.03059971545432,0.734883195055543,0.265116804944457,0.724770642201835
336,103.4375973,41.56791064,148,135,7.643541756,0.133333333,0.177777778,0.022222222,0.140740741,0.051851852,0.177777778,0.237037037,0.051851852,0.007407407,0.311111111,0.688888889,1.9277951922415,0.6858143796003,0.3141856203997,0.289908256880734
337,120.3413389,48.64492309,189,174,7.623675356,0.097701149,0.155172414,0.057471264,0.097701149,0.086206897,0.229885057,0.195402299,0.051724138,0.028735632,0.252873563,0.747126437,2.03125587371373,0.736753357976237,0.263246642023763,0.731192660550459
338,80.62442574,44.10399005,126,109,8.123467946,0.137614679,0.174311927,0.04587156,0.055045872,0.073394495,0.23853211,0.211009174,0.055045872,0.009174312,0.311926606,0.688073394,1.94294599360862,0.684575604118022,0.315424395881978,0.334862385321101
339,89.82383211,42.13882759,33,25,7.940525409,0.32,0,0.04,0.08,0.12,0.24,0.16,0.04,0,0.32,0.68,1.71433991205177,0.675095798675633,0.324904201324367,0.100917431192661
340,94.69722523,31.1157512,45,41,10.79730259,0.12195122,0.146341463,0.12195122,0.195121951,0.024390244,0.195121951,0.170731707,0.024390244,0,0.268292683,0.731707317,1.91509958813931,0.707291382807281,0.292708617192719,0.243119266055046
341,92.96530276,29.06787608,671,590,8.124592584,0.122033898,0.169491525,0.047457627,0.093220339,0.094915254,0.196610169,0.176271186,0.081355932,0.018644068,0.291525423,0.708474577,2.05098806497931,0.706800574098374,0.293199425901626,0.834862385321101
342,83.63142041,29.40059583,36,30,10.40123877,0.3,0,0.033333333,0.1,0.033333333,0.1,0.2,0.233333333,0,0.3,0.7,1.70990995368326,0.685997846302078,0.314002153697922,0.0990825688073395
343,83.57921563,31.87088014,18,18,5.274812676,0.111111111,0,0.055555556,0.055555556,0.111111111,0.166666667,0.222222222,0.277777778,0,0.111111111,0.888888889,1.79810550425288,0.757367890095099,0.242632109904901,0.141743119266055
344,98.51756661,28.00783929,3764,3202,9.685747302,0.136789507,0.182698314,0.057464085,0.094628357,0.119612742,0.222673329,0.097439101,0.075265459,0.013429107,0.319487821,0.680512179,2.03788431565444,0.6804284485133,0.3195715514867,0.768807339449541
345,125.0598166,45.50698681,146,131,7.619006524,0.091603053,0.160305344,0.022900763,0.145038168,0.114503817,0.198473282,0.190839695,0.061068702,0.015267176,0.251908397,0.748091603,1.99871630186455,0.73473417631614,0.26526582368386,0.573394495412844
346,117.9602279,46.57328558,15,14,6.633571177,0.071428571,0.142857143,0,0.071428571,0.142857143,0.285714286,0.142857143,0.071428571,0.071428571,0.214285714,0.785714286,1.94591014672311,0.709637705772364,0.290362294227636,0.344495412844037
347,112.0043436,40.94039231,673,618,7.013401119,0.100323625,0.160194175,0.033980583,0.110032362,0.088996764,0.190938511,0.194174757,0.105177994,0.01618123,0.2605178,0.7394822,2.03512141202088,0.73656973147559,0.26343026852441,0.754128440366972
348,93.0328481,44.38437519,274,250,8.409998711,0.152,0.152,0.068,0.128,0.084,0.192,0.124,0.08,0.02,0.304,0.696,2.082689789999,0.693500869310256,0.306499130689744,0.96697247706422
349,127.5927368,45.21407206,739,631,7.632228255,0.106180666,0.153724247,0.04437401,0.141045959,0.096671949,0.191759113,0.122028526,0.107765452,0.036450079,0.259904913,0.740095087,2.10052043779526,0.737214731670005,0.262785268329995,0.992660550458716
350,113.2494773,41.80358825,206,192,8.087700366,0.083333333,0.203125,0.067708333,0.114583333,0.072916667,0.15625,0.177083333,0.109375,0.015625,0.286458333,0.713541667,2.05594646808704,0.708198884439778,0.291801115560222,0.855045871559633
351,116.5056071,23.8543792,785,685,9.886266309,0.154744526,0.245255474,0.042335766,0.093430657,0.065693431,0.216058394,0.072992701,0.109489051,0,0.4,0.6,1.93194354465716,0.602704486682578,0.397295513317422,0.300917431192661
352,119.8736398,40.07726513,220,193,6.600768579,0.124352332,0.212435233,0.031088083,0.093264249,0.067357513,0.222797927,0.160621762,0.077720207,0.010362694,0.336787565,0.663212435,1.97334514990731,0.664127748054544,0.335872251945456,0.441284403669725
353,113.3319262,22.4805171,533,459,10.07993904,0.117647059,0.261437908,0.030501089,0.11546841,0.052287582,0.222222222,0.054466231,0.145969499,0,0.379084967,0.620915033,1.88616733095227,0.623702912532183,0.376297087467817,0.2
354,110.5444575,21.47561885,617,551,9.535340585,0.128856624,0.237749546,0.02722323,0.110707804,0.058076225,0.221415608,0.070780399,0.145190563,0,0.36660617,0.63339383,1.9140572561522,0.635149405457147,0.364850594542853,0.239449541284404
355,111.7872073,32.08655024,327,286,8.853870407,0.115384615,0.230769231,0.06993007,0.118881119,0.090909091,0.202797203,0.073426573,0.083916084,0.013986014,0.346153846,0.653846154,2.02773128257595,0.65530548481447,0.34469451518553,0.712844036697248
356,90.54930303,44.05905821,315,282,7.35112343,0.131205674,0.159574468,0.056737589,0.081560284,0.106382979,0.205673759,0.145390071,0.070921986,0.042553191,0.290780142,0.709219858,2.09256963440752,0.705813058038522,0.294186941961478,0.985321100917431
357,103.4738262,28.34993495,2820,2442,9.209866959,0.114250614,0.227682228,0.062653563,0.07985258,0.106470106,0.218673219,0.094594595,0.083947584,0.011875512,0.341932842,0.658067158,2.01477294568478,0.658205666557219,0.341794333442781,0.639449541284404
358,129.8315964,48.5552438,157,134,8.272096536,0.134328358,0.164179104,0.059701493,0.074626866,0.089552239,0.253731343,0.104477612,0.097014925,0.02238806,0.298507462,0.701492538,2.03968213233663,0.696266790755225,0.303733209244775,0.784403669724771
359,94.04561039,40.00363204,159,145,6.98102646,0.062068966,0.048275862,0.048275862,0.2,0.048275862,0.193103448,0.2,0.2,0,0.110344828,0.889655172,1.89469513702708,0.854963750947996,0.145036249052004,0.211926605504587
360,114.6577751,25.74631837,1776,1543,9.58601083,0.139987038,0.228127025,0.041477641,0.105638367,0.092028516,0.2022035,0.075826312,0.11147116,0.003240441,0.368114063,0.631885937,1.98332239089738,0.632558658926488,0.367441341073512,0.492660550458716
361,111.8067809,32.97396985,1687,1481,8.18637925,0.108035111,0.212018906,0.06144497,0.09790682,0.095881161,0.204591492,0.096556381,0.107359892,0.016205267,0.320054017,0.679945983,2.04972592789956,0.679776955850815,0.320223044149185,0.829357798165138
362,95.27740374,33.88209545,340,292,7.306825949,0.154109589,0.092465753,0.044520548,0.136986301,0.078767123,0.184931507,0.215753425,0.089041096,0.003424658,0.246575342,0.753424658,1.99717698691079,0.74634700100182,0.25365299899818,0.563302752293578
363,101.0612584,41.54890246,283,254,7.771188526,0.141732283,0.157480315,0.043307087,0.153543307,0.035433071,0.169291339,0.18503937,0.11023622,0.003937008,0.299212598,0.700787402,1.98779528414492,0.697859430011481,0.302140569988519,0.514678899082569
364,89.05331562,44.75261332,64,53,10.38250767,0.132075472,0.245283019,0.056603774,0.075471698,0,0.283018868,0.150943396,0.056603774,0,0.377358491,0.622641509,1.77484192988399,0.638940954757158,0.361059045242842,0.127522935779817
365,109.0280287,21.68022849,434,378,11.64455408,0.124338624,0.251322751,0.029100529,0.103174603,0.074074074,0.216931217,0.063492063,0.137566138,0,0.375661375,0.624338625,1.91578926281624,0.627453204248961,0.372546795751039,0.246788990825688
366,117.1672209,44.32917209,326,303,6.373574433,0.082508251,0.148514851,0.04290429,0.092409241,0.069306931,0.214521452,0.234323432,0.105610561,0.00990099,0.231023102,0.768976898,1.9825856876844,0.760850192671967,0.239149807328033,0.488990825688073
367,76.44456613,35.98798758,195,170,7.728583116,0.123529412,0.094117647,0.070588235,0.141176471,0.047058824,0.229411765,0.158823529,0.111764706,0.023529412,0.217647059,0.782352941,2.05120954199472,0.766897672459757,0.233102327540243,0.836697247706422
368,84.88638338,31.23990202,94,86,6.640385745,0.139534884,0.104651163,0.034883721,0.174418605,0.034883721,0.162790698,0.197674419,0.151162791,0,0.244186047,0.755813953,1.95129963707944,0.735290631643115,0.264709368356885,0.371559633027523
369,86.87858911,48.77824645,123,112,7.658997613,0.133928571,0.116071429,0.044642857,0.098214286,0.116071429,0.276785714,0.107142857,0.053571429,0.053571429,0.25,0.75,2.04432859974296,0.734446631235016,0.265553368764984,0.806422018348624
370,119.580407,34.21899811,494,424,8.73577899,0.127358491,0.235849057,0.058962264,0.115566038,0.08254717,0.216981132,0.049528302,0.108490566,0.004716981,0.363207548,0.636792452,1.97196518127658,0.638836598151847,0.361163401848153,0.434862385321101
371,94.59769162,37.38187596,57,50,6.519402597,0.2,0.06,0.08,0.16,0.02,0.16,0.22,0.1,0,0.26,0.74,1.92078365602306,0.7154996982581,0.2845003017419,0.262844036697248
372,113.8534771,30.25778452,1335,1156,8.201960717,0.14100346,0.197231834,0.045847751,0.106401384,0.067474048,0.211937716,0.115051903,0.107266436,0.007785467,0.338235294,0.661764706,2.01289911635009,0.661968486550813,0.338031513449187,0.63394495412844
373,114.6113978,24.84536421,1471,1295,8.886929669,0.159073359,0.230888031,0.043243243,0.105019305,0.077992278,0.199227799,0.081081081,0.0996139,0.003861004,0.38996139,0.61003861,1.97867103241439,0.611288313370218,0.388711686629782,0.468807339449541
374,105.4349251,30.23221961,284,254,8.903685361,0.094488189,0.200787402,0.031496063,0.12992126,0.098425197,0.236220472,0.102362205,0.106299213,0,0.295275591,0.704724409,1.95998247391592,0.701414545600117,0.298585454399883,0.395412844036697
375,84.13288537,43.91887209,131,115,7.884351313,0.191304348,0.191304348,0.043478261,0.130434783,0.026086957,0.217391304,0.086956522,0.104347826,0.008695652,0.382608696,0.617391304,1.95113844526368,0.627595119867729,0.372404880132271,0.370642201834862
376,87.23548895,46.30414586,135,111,7.817847604,0.126126126,0.144144144,0.063063063,0.036036036,0.09009009,0.225225225,0.153153153,0.099099099,0.063063063,0.27027027,0.72972973,2.07768008218882,0.718063382625399,0.281936617374601,0.952293577981651
377,84.45290612,43.05827758,206,177,8.610449081,0.118644068,0.118644068,0.084745763,0.124293785,0.06779661,0.259887006,0.129943503,0.09039548,0.005649718,0.237288136,0.762711864,2.01847854878729,0.750409491872323,0.249590508127677,0.658715596330275
378,79.24514853,37.31488877,304,265,6.74506355,0.105660377,0.139622642,0.049056604,0.169811321,0.049056604,0.249056604,0.135849057,0.086792453,0.01509434,0.245283019,0.754716981,2.00207087223669,0.746864882482778,0.253135117517222,0.588073394495413
379,90.53247249,35.0205991,11,8,9.796044636,0.125,0,0,0,0,0.375,0.125,0.375,0,0.125,0.875,1.25548232517875,0.716944722967294,0.283055277032706,0.0298165137614679
380,130.5572903,42.46310417,8,6,5.251279689,0.166666667,0.166666667,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0,0.333333334,0.666666666,1.79175947081157,0.669892819511555,0.330107180488445,0.137614678899083
381,85.6590595,39.62135372,10,8,4.150566346,0.125,0,0,0,0.125,0.25,0.25,0.25,0,0.125,0.875,1.55958115625988,0.716944722967294,0.283055277032706,0.0642201834862385
382,105.9967252,41.66881539,8,8,8.618163537,0,0,0,0,0,0.75,0.25,0,0,0,1,0.562335144618808,0.745285583309383,0.254714416690617,0.00412844036697248
383,126.7603771,47.13559986,75,68,7.539180261,0.044117647,0.132352941,0.058823529,0.088235294,0.058823529,0.147058824,0.205882353,0.220588235,0.044117647,0.176470588,0.823529412,2.03125750936241,0.779738790422574,0.220261209577426,0.732110091743119
384,101.6336422,21.82246787,3109,2645,10.85320592,0.111153119,0.24536862,0.027221172,0.112287335,0.057088847,0.253308129,0.064272212,0.128922495,0.000378072,0.356521739,0.643478261,1.8873338426437,0.64375520431146,0.35624479568854,0.200917431192661
385,88.23596197,30.99920821,233,206,5.757556045,0.116504854,0.09223301,0.063106796,0.169902913,0.038834951,0.174757282,0.194174757,0.150485437,0,0.208737864,0.791262136,1.98005989646046,0.777149880971685,0.222850119028315,0.478899082568807
386,95.0443828,41.01634343,28,23,3.939574761,0,0.043478261,0.043478261,0.260869565,0,0.304347826,0.130434783,0.217391304,0,0.043478261,0.956521739,1.58267011718603,0.801380454770604,0.198619545229396,0.0688073394495413
387,82.58008713,44.54231107,679,589,7.851807133,0.129032258,0.169779287,0.054329372,0.151103565,0.05942275,0.173174873,0.151103565,0.088285229,0.0237691,0.298811545,0.701188455,2.06920808316913,0.699834313935084,0.300165686064916,0.924770642201835
388,95.39829907,39.26444373,250,226,6.403428312,0.084070796,0.097345133,0.03539823,0.181415929,0.044247788,0.185840708,0.194690265,0.172566372,0.004424779,0.181415929,0.818584071,1.9593381657486,0.802642937956928,0.197357062043072,0.392660550458716
389,106.7287996,23.98913072,2426,2090,10.13024243,0.134449761,0.266507177,0.03923445,0.1,0.079425837,0.214354067,0.064114833,0.100478469,0.001435407,0.400956938,0.599043062,1.92722478796483,0.599965221581064,0.400034778418936,0.288073394495413
