FlowerID,Inflorescence,OccNum_All,OccNum_Beetles,OccNum_Flies,OccNum_Bees,OccNum_Wasps,OccNum_Butterflies,OccNum_Moths
F28209,I,0.040145985,0.008928571,0.019924099,0.049180328,0.02,0.073710074,0.032474804
F28210,I,0.048129562,0.008928571,0.024667932,0.049180328,0.013333333,0.093366093,0.036394177
F28211,I,0.135720803,0.035714286,0.081593928,0.147540984,0.026666667,0.279279279,0.084546473
F28212,I,0.010720803,0.008928571,0.0028463,0.016393443,0.006666667,0.027846028,0.003919373
F28215,I,0.020529197,0,0.0056926,0.032786885,0,0.056511057,0.007278835
F28217,I,0.083485401,0.017857143,0.04459203,0.06557377,0.013333333,0.174447174,0.054871221
F28218,I,0.124087591,0.053571429,0.089184061,0.163934426,0.026666667,0.292383292,0.04087346
F28220,I,0.001596715,0,0,0,0,0.004914005,0.00055991
F28221,I,0.007527372,0.008928571,0.000948767,0.016393443,0,0.022932023,0.001119821
F28222,I,0.080291971,0.026785714,0.048387097,0.131147541,0.02,0.190827191,0.030235162
F28223,I,0.005930657,0,0.000948767,0.016393443,0,0.01965602,0
F28224,I,0.007071168,0,0.0028463,0.016393443,0,0.021294021,0.00055991
F28225,I,0.026459854,0,0.0028463,0.032786885,0,0.049140049,0.028555431
F28226,I,0.123859489,0.053571429,0.083491461,0.180327869,0.046666667,0.226044226,0.086786114
F28228,I,0.025319343,0,0.0028463,0.016393443,0,0.046683047,0.027995521
F28229,I,0.006158759,0,0.000948767,0,0.013333333,0.013923014,0.003919373
F28231,I,0.068658759,0.017857143,0.027514231,0.06557377,0,0.172809173,0.030795073
F28232,D,0.003877737,0,0,0,0,0.009009009,0.003359462
F28233,D,0.010036496,0,0,0,0,0.036036036,0
F28234,I,0.043567518,0.008928571,0.025616698,0.049180328,0.013333333,0.08026208,0.033594625
F28235,I,0.110857664,0.017857143,0.004743833,0.049180328,0,0.221949222,0.114781635
F28237,I,0.135948905,0.089285714,0.075901328,0.229508197,0.04,0.302211302,0.065509518
F28239,I,0.133211679,0.008928571,0.085388994,0.098360656,0.053333333,0.24979525,0.097424412
F28240,I,0.029653285,0.008928571,0.013282732,0.016393443,0,0.079443079,0.009518477
F28242,I,0.032618613,0.008928571,0.017077799,0.032786885,0.013333333,0.054873055,0.029675252
F28243,I,0.005018248,0.008928571,0.001897533,0.016393443,0.013333333,0.00982801,0.002239642
F28246,I,0.061815693,0.008928571,0.048387097,0.049180328,0.006666667,0.137592138,0.026315789
F28248,I,0.052235401,0.017857143,0.018975332,0.032786885,0,0.144144144,0.016237402
F28250,I,0.122034672,0.044642857,0.090132827,0.196721311,0.06,0.219492219,0.08174692
F28252,I,0.138686131,0.071428571,0.119544592,0.245901639,0.086666667,0.266994267,0.06718925
F28253,I,0.005702555,0,0.012333966,0,0.006666667,0.008190008,0.00055991
F28254,I,0.002281022,0,0,0,0,0.008190008,0
F28255,I,0.054744526,0.017857143,0.019924099,0.032786885,0,0.146601147,0.020156775
F28257,I,0.361998175,0.330357143,0.367172676,0.62295082,0.393333333,0.47010647,0.275475924
F28259,I,0.01459854,0,0.007590133,0.016393443,0,0.029484029,0.010638298
F28261,I,0.022810219,0,0.014231499,0.049180328,0,0.054873055,0.008398656
F28262,I,0.008211679,0,0.007590133,0.016393443,0.006666667,0.013923014,0.005039194
F28263,I,0.044023723,0.008928571,0.021821632,0.114754098,0.04,0.094185094,0.022956327
F28264,I,0.008895985,0,0.0028463,0,0,0.01965602,0.006718925
F28265,I,0.032618613,0.017857143,0.014231499,0.049180328,0.006666667,0.076986077,0.015677492
F28266,I,0.001368613,0,0,0,0,0.004095004,0.00055991
F28267,I,0.037180657,0.017857143,0.018975332,0.114754098,0.013333333,0.08026208,0.019036954
F28268,I,0.00205292,0,0.000948767,0,0,0.004914005,0.001119821
F28272,I,0.032846715,0,0.017077799,0.049180328,0,0.078624079,0.015117581
F28273,I,0.025547445,0,0.013282732,0.049180328,0,0.063882064,0.009518477
F28274,I,0.011861314,0.008928571,0.001897533,0.016393443,0.006666667,0.031941032,0.004479283
F28275,I,0.000228102,0,0,0,0,0.000819001,0
F28276,I,0.30314781,0.116071429,0.179316888,0.37704918,0.16,0.5004095,0.262597984
F28277,I,0.036040146,0.026785714,0.018975332,0.098360656,0.02,0.089271089,0.009518477
F28279,I,0.000684307,0,0.000948767,0,0,0.000819001,0.00055991
F28280,I,0.115419708,0.017857143,0.004743833,0.049180328,0,0.233415233,0.118141097
F28281,I,0.003649635,0,0.003795066,0,0,0.006552007,0.002239642
F28282,I,0,0,0,0,0,0,0
F28283,I,0.001368613,0,0,0.016393443,0,0.004095004,0
F28286,I,0.000228102,0,0,0,0,0.000819001,0
F28287,I,0.001824818,0,0.000948767,0.016393443,0,0.004095004,0.00055991
F28289,I,0.033531022,0.008928571,0.017077799,0.032786885,0.02,0.055692056,0.030795073
F28290,I,0.058850365,0.017857143,0.025616698,0.131147541,0.02,0.150696151,0.019036954
F28291,I,0.001596715,0,0,0,0,0.005733006,0
F28292,I,0.001368613,0,0,0,0,0.004095004,0.00055991
F28293,I,0.015739051,0,0.0056926,0.049180328,0.006666667,0.036855037,0.007838746
F28295,I,0.072080292,0.017857143,0.04459203,0.06557377,0.013333333,0.122850123,0.062150056
F28296,I,0.001368613,0,0,0.016393443,0,0.004095004,0
F28297,I,0.000228102,0,0,0,0,0.000819001,0
F28298,I,0.004790146,0,0.000948767,0,0,0.001638002,0.010078387
F28301,I,0.066377737,0.089285714,0.043643264,0.147540984,0.04,0.12039312,0.04087346
F28302,I,0.07709854,0.008928571,0.039848197,0.06557377,0.02,0.17035217,0.044792833
F28303,I,0.001368613,0,0.000948767,0,0,0.003276003,0.00055991
F28304,I,0.005702555,0,0.012333966,0,0.006666667,0.008190008,0.00055991
F28305,I,0.028512774,0.008928571,0.015180266,0.032786885,0.006666667,0.064701065,0.014557671
F28306,I,0.07709854,0.008928571,0.018975332,0.06557377,0,0.139230139,0.080067189
F28308,I,0.053604015,0.017857143,0.029411765,0.114754098,0.02,0.116298116,0.027995521
F28309,I,0.000228102,0,0,0,0.006666667,0,0
F28310,I,0.074589416,0.053571429,0.127134725,0.049180328,0.053333333,0.0999181,0.030235162
F28312,I,0.019160584,0,0.007590133,0.049180328,0,0.050778051,0.006159015
F28313,I,0.023266423,0,0.0028463,0,0,0.076167076,0.003359462
F28314,I,0.002281022,0,0,0,0,0.008190008,0
F28315,I,0.003421533,0,0.000948767,0.016393443,0.006666667,0.00982801,0
F28316,I,0.003649635,0,0.001897533,0.016393443,0.006666667,0.00982801,0
F28318,I,0.002737226,0,0.000948767,0,0,0.008190008,0.00055991
F28319,I,0.004562044,0,0,0,0,0.013923014,0.001679731
F28321,I,0.013001825,0,0.038899431,0,0,0.007371007,0.003919373
F28322,I,0.070711679,0.017857143,0.033206831,0.049180328,0.013333333,0.174447174,0.030795073
F28324,I,0.070027372,0.017857143,0.041745731,0.131147541,0.013333333,0.163800164,0.028555431
F28325,I,0,0,0,0,0,0,0
F28327,I,0.069114964,0.017857143,0.037950664,0.032786885,0.006666667,0.175266175,0.024636058
F28328,I,0.020529197,0,0.007590133,0.049180328,0,0.054054054,0.007278835
F28330,I,0.011405109,0,0.015180266,0,0,0.008190008,0.01343785
F28331,I,0.21145073,0.160714286,0.20683112,0.327868852,0.146666667,0.347256347,0.125979843
F28332,I,0.102874088,0.026785714,0.052182163,0.098360656,0.046666667,0.243243243,0.046472564
F28333,I,0.004790146,0,0.0028463,0,0,0.013104013,0.001119821
F28334,I,0.002737226,0,0,0,0,0.00982801,0
F28335,I,0.002281022,0,0,0,0,0.008190008,0
F28336,I,0.001368613,0,0,0,0,0.002457002,0.001679731
F28339,I,0.053375912,0,0.018975332,0.049180328,0.006666667,0.134316134,0.025755879
F28340,I,0.001368613,0,0,0,0,0.004095004,0.00055991
F28341,I,0.073220803,0.017857143,0.045540797,0.163934426,0.02,0.171990172,0.0268757
F28342,I,0.000912409,0,0,0,0,0.003276003,0
F28343,I,0.000912409,0,0,0,0,0.003276003,0
F28344,I,0.001368613,0,0,0,0,0.004095004,0.00055991
F28345,I,0.000912409,0,0,0,0,0.003276003,0
F28346,I,0.03330292,0.008928571,0.011385199,0.032786885,0.006666667,0.089271089,0.011758119
F28347,I,0.06044708,0.026785714,0.024667932,0.032786885,0,0.158067158,0.022956327
F28348,I,0.031934307,0.008928571,0.017077799,0.032786885,0.013333333,0.054054054,0.028555431
F28350,I,0.000456204,0,0,0,0,0,0.001119821
F28352,I,0.031706204,0.017857143,0.017077799,0.06557377,0.02,0.076167076,0.010638298
F28353,I,0.000456204,0,0.000948767,0,0,0.000819001,0
F28354,I,0.010036496,0,0.018026565,0,0,0.010647011,0.006718925
F28356,I,0.000228102,0,0,0,0,0.000819001,0
F28357,I,0.003421533,0,0.004743833,0,0,0.008190008,0
F28358,I,0.036268248,0.017857143,0.027514231,0.06557377,0.02,0.082719083,0.011198208
F28359,I,0.016423358,0.008928571,0.0028463,0.032786885,0,0.048321048,0.003919373
F28360,I,0.170392336,0.142857143,0.155597723,0.409836066,0.226666667,0.234234234,0.124300112
F28361,I,0.089872263,0.026785714,0.040796964,0.06557377,0.013333333,0.202293202,0.053191489
F28362,I,0.073448905,0.017857143,0.05028463,0.049180328,0.006666667,0.171990172,0.029675252
F28363,I,0.09375,0.0625,0.067362429,0.229508197,0.066666667,0.197379197,0.038073908
F28364,I,0.113594891,0.026785714,0.061669829,0.06557377,0.013333333,0.244881245,0.069988802
F28365,I,0.000912409,0,0,0,0,0.003276003,0
F28366,I,0.085766423,0.044642857,0.04459203,0.06557377,0.026666667,0.202293202,0.038633819
F28367,I,0.000912409,0,0,0,0,0.003276003,0
F28368,I,0.060675182,0.026785714,0.052182163,0.180327869,0.086666667,0.103194103,0.032474804
F28369,I,0.12294708,0.017857143,0.079696395,0.163934426,0.033333333,0.254709255,0.071108623
F28370,D,0.01870438,0.008928571,0.013282732,0.016393443,0,0.038493038,0.010638298
F28372,I,0.186587591,0.053571429,0.147058824,0.196721311,0.046666667,0.352989353,0.115901456
F28373,I,0.001368613,0,0,0.016393443,0,0.004095004,0
F28374,I,0.066149635,0.017857143,0.036053131,0.114754098,0.026666667,0.145782146,0.034154535
F28376,I,0.001368613,0,0,0.016393443,0,0.004095004,0
F28377,I,0.089187956,0.026785714,0.055028463,0.114754098,0.04,0.175266175,0.057670773
F28378,I,0.013229927,0,0.0056926,0.016393443,0.02,0.033579034,0.003919373
F28379,I,0.105839416,0.035714286,0.051233397,0.081967213,0.02,0.250614251,0.051511758
F28381,I,0.002281022,0,0.000948767,0,0,0.006552007,0.00055991
F28382,I,0.187271898,0.0625,0.122390892,0.229508197,0.06,0.373464373,0.115341545
F28383,I,0.060675182,0.017857143,0.035104364,0.114754098,0.013333333,0.14004914,0.026315789
F28384,I,0.030565693,0.026785714,0.014231499,0.131147541,0.013333333,0.067158067,0.01343785
F28385,I,0.096487226,0.008928571,0.05313093,0.114754098,0.026666667,0.162981163,0.087346025
F28386,I,0.000912409,0,0,0,0,0.003276003,0
F28388,I,0.006158759,0,0.000948767,0.016393443,0,0.016380016,0.002799552
F28391,I,0.001824818,0,0.001897533,0,0,0.004095004,0.00055991
F28392,I,0.05314781,0,0.022770398,0.131147541,0.013333333,0.138411138,0.016797312
F28393,I,0.003193431,0,0.000948767,0,0.006666667,0.00982801,0
F28394,I,0.010720803,0,0.004743833,0.016393443,0.013333333,0.026208026,0.003919373
F28395,I,0.033074818,0.008928571,0.017077799,0.032786885,0.013333333,0.057330057,0.029115342
F28396,I,0.000684307,0,0.000948767,0,0,0.000819001,0.00055991
F28399,I,0.004562044,0,0.000948767,0,0,0.013104013,0.001679731
F28400,I,0.018476277,0,0.007590133,0.049180328,0,0.048321048,0.006159015
F28401,I,0.020301095,0,0.009487666,0.049180328,0,0.045864046,0.011198208
F28402,I,0.001368613,0,0,0.016393443,0,0.004095004,0
F28404,I,0.001596715,0,0.000948767,0.016393443,0,0.002457002,0.001119821
F28405,I,0.038321168,0,0.017077799,0.049180328,0,0.094185094,0.017917133
F28408,I,0.126140511,0.017857143,0.098671727,0.131147541,0.026666667,0.206388206,0.102463606
F28410,I,0.001368613,0,0,0.016393443,0.006666667,0.002457002,0.00055991
F28413,D,0.033074818,0,0.018026565,0.049180328,0,0.077805078,0.015677492
F28414,D,0.192974453,0.053571429,0.119544592,0.245901639,0.04,0.393120393,0.119260918
F28415,D,0.041058394,0,0.028462998,0.098360656,0.006666667,0.105651106,0.007838746
F28416,D,0.010948905,0,0.018975332,0.081967213,0.006666667,0.008190008,0.006718925
F28417,D,0.169936131,0.151785714,0.114800759,0.262295082,0.073333333,0.276003276,0.136058231
F28418,D,0.164461679,0.080357143,0.166034156,0.229508197,0.073333333,0.28009828,0.09518477
F28419,D,0.192062044,0.133928571,0.180265655,0.245901639,0.04,0.325143325,0.122620381
F28420,D,0.035355839,0.017857143,0.019924099,0.06557377,0.02,0.081081081,0.014557671
F28421,D,0.193886861,0.107142857,0.220113852,0.196721311,0.086666667,0.316953317,0.10862262
F28422,D,0.073448905,0.026785714,0.033206831,0.098360656,0.013333333,0.19000819,0.024636058
F28424,I,0.074817518,0.071428571,0.143263757,0.049180328,0.073333333,0.064701065,0.042553191
F28425,D,0.052463504,0.017857143,0.017077799,0.032786885,0,0.144963145,0.017357223
F28426,D,0.084625912,0.017857143,0.037950664,0.131147541,0.013333333,0.214578215,0.031914894
F28427,D,0.081888686,0.080357143,0.14800759,0.049180328,0.08,0.083538084,0.043113102
F28428,I,0.232664234,0.116071429,0.15654649,0.31147541,0.073333333,0.452088452,0.145576708
F28429,D,0.003649635,0,0.000948767,0,0.006666667,0.00982801,0.001119821
F28430,D,0.002737226,0,0,0,0,0.00982801,0
F28431,D,0.156021898,0.125,0.120493359,0.262295082,0.166666667,0.226044226,0.126539754
F28432,D,0.005474453,0,0.003795066,0.016393443,0.013333333,0.011466011,0.001679731
F28433,D,0.137089416,0.044642857,0.087286528,0.131147541,0.02,0.326781327,0.052631579
F28435,D,0.123631387,0.044642857,0.171726755,0.06557377,0.046666667,0.206388206,0.052071669
F28437,D,0.074133212,0.071428571,0.143263757,0.049180328,0.06,0.067977068,0.039753639
F28438,D,0.159215328,0.169642857,0.205882353,0.393442623,0.2,0.20966421,0.085106383
F28441,I,0.237226277,0.142857143,0.229601518,0.426229508,0.12,0.325962326,0.190369541
F28442,D,0.164233577,0.053571429,0.098671727,0.196721311,0.033333333,0.334971335,0.103023516
F28443,D,0.02600365,0,0.013282732,0.049180328,0,0.064701065,0.010078387
F28444,D,0.197536496,0.071428571,0.154648956,0.262295082,0.1,0.36036036,0.125419933
F28445,D,0.068658759,0.017857143,0.028462998,0.06557377,0.006666667,0.173628174,0.029115342
F28446,D,0.121350365,0.071428571,0.092030361,0.131147541,0.066666667,0.226863227,0.073908175
F28447,D,0.001596715,0,0.000948767,0.016393443,0,0.004095004,0
F28448,D,0.229242701,0.098214286,0.168880455,0.327868852,0.106666667,0.436527437,0.138297872
F28450,D,0.060218978,0.053571429,0.04743833,0.06557377,0.033333333,0.108927109,0.036954087
F28451,D,0.014142336,0.008928571,0.003795066,0.032786885,0.013333333,0.036855037,0.004479283
F28452,D,0.114051095,0.125,0.122390892,0.278688525,0.173333333,0.095823096,0.110302352
F28453,D,0.306113139,0.321428571,0.334914611,0.590163934,0.353333333,0.380835381,0.223404255
F28454,D,0.034671533,0.089285714,0.036053131,0.049180328,0.013333333,0.051597052,0.020156775
F28455,D,0.000684307,0,0.000948767,0,0,0.000819001,0.00055991
F28456,D,0.097855839,0.017857143,0.039848197,0.049180328,0.013333333,0.23996724,0.048712206
F28459,D,0.003421533,0,0,0,0,0.011466011,0.00055991
F28460,D,0.002737226,0.008928571,0.003795066,0,0,0.003276003,0.001679731
F28461,D,0.178375912,0.1875,0.134724858,0.327868852,0.16,0.248157248,0.152295633
F28463,D,0.021669708,0,0.019924099,0.016393443,0,0.014742015,0.030795073
F28464,D,0.00524635,0,0.000948767,0.016393443,0.013333333,0.015561016,0
F28465,D,0.011177007,0,0.0028463,0.016393443,0.02,0.028665029,0.003919373
F28466,D,0.006843066,0,0.006641366,0.016393443,0,0.008190008,0.006718925
F28469,D,0.05314781,0,0.022770398,0.131147541,0.013333333,0.138411138,0.016797312
F28470,D,0,0,0,0,0,0,0
F28471,D,0.010720803,0,0.003795066,0.016393443,0,0.034398034,0
F28473,D,0.270072993,0.116071429,0.223908918,0.37704918,0.133333333,0.488124488,0.165733483
F28474,D,0.025319343,0,0.014231499,0.049180328,0,0.066339066,0.006718925
F28475,D,0.729242701,0.732142857,0.634724858,0.803278689,0.56,0.808353808,0.742441209
F28476,D,0.076642336,0.080357143,0.118595825,0.213114754,0.113333333,0.063063063,0.053191489
F28478,D,0.575958029,0.544642857,0.621442125,0.803278689,0.466666667,0.665847666,0.491041433
F28479,D,0.000684307,0,0,0,0.013333333,0,0.00055991
F28481,D,0.027600365,0.008928571,0.0056926,0.016393443,0,0.088452088,0.002799552
F28482,D,0.017107664,0.017857143,0.018026565,0.016393443,0.006666667,0.032760033,0.006718925
F28485,D,0.006614964,0,0.014231499,0,0,0.007371007,0.002799552
F28486,D,0.070255474,0.017857143,0.026565465,0.049180328,0,0.18018018,0.030795073
F28489,D,0.036724453,0,0.018975332,0.049180328,0,0.085176085,0.019036954
F28490,D,0.072080292,0,0.042694497,0.06557377,0,0.171990172,0.031914894
F28492,D,0.083485401,0.026785714,0.038899431,0.081967213,0.013333333,0.186732187,0.048712206
F28494,D,0.321167883,0.178571429,0.107210626,0.163934426,0.073333333,0.365274365,0.452407615
F28495,D,0.030565693,0.044642857,0.033206831,0.016393443,0.026666667,0.045045045,0.019036954
F28496,D,0.010948905,0.008928571,0.000948767,0.016393443,0.006666667,0.03030303,0.003919373
F28497,D,0.072080292,0.017857143,0.031309298,0.081967213,0.02,0.185913186,0.025755879
F28498,D,0.066149635,0.044642857,0.124288425,0.06557377,0.06,0.075348075,0.02743561
F28499,D,0.005018248,0,0.001897533,0,0,0.012285012,0.002799552
F28500,D,0.11040146,0.026785714,0.04743833,0.147540984,0.02,0.271089271,0.049272116
F28501,D,0.100593066,0.026785714,0.049335863,0.131147541,0.013333333,0.245700246,0.042553191
F28502,D,0.036952555,0.035714286,0.020872865,0.049180328,0,0.083538084,0.017357223
F28504,D,0.157846715,0.080357143,0.126185958,0.327868852,0.166666667,0.243243243,0.116461366
F28505,D,0.03330292,0.053571429,0.031309298,0.180327869,0.1,0.046683047,0.01343785
F28506,D,0.001596715,0,0,0,0,0.005733006,0
F28507,D,0.000684307,0,0,0.016393443,0.006666667,0.000819001,0
F28508,D,0,0,0,0,0,0,0
F28509,D,0.166058394,0.053571429,0.102466793,0.180327869,0.04,0.327600328,0.110302352
F28512,D,0.202554745,0.035714286,0.137571157,0.213114754,0.04,0.366093366,0.152855543
F28513,D,0.005018248,0,0.001897533,0,0,0.011466011,0.003359462
F28514,D,0.701642336,0.723214286,0.690702087,0.852459016,0.64,0.77968878,0.653415454
F28515,D,0.000456204,0,0,0,0,0.000819001,0.00055991
F28516,D,0.244981752,0.160714286,0.048387097,0.114754098,0.033333333,0.296478296,0.353303471
F28518,D,0.001140511,0,0,0.016393443,0,0.003276003,0
F28519,D,0.076186131,0,0.043643264,0.06557377,0.006666667,0.141687142,0.061590146
F28521,D,0.068886861,0.026785714,0.034155598,0.032786885,0,0.168714169,0.030795073
F28522,D,0.003193431,0,0.000948767,0.016393443,0,0.006552007,0.002239642
F28523,D,0.017791971,0,0.000948767,0.016393443,0,0.057330057,0.003359462
F28526,D,0.001368613,0,0,0,0,0.004914005,0
F28527,D,0.013914234,0,0.018975332,0,0,0.012285012,0.014557671
F28530,D,0.106523723,0.026785714,0.061669829,0.081967213,0.02,0.246519247,0.050391937
F28532,D,0.014370438,0.008928571,0.003795066,0.016393443,0.013333333,0.036036036,0.006159015
F28533,D,0.02600365,0,0.009487666,0.049180328,0,0.07043407,0.008398656
F28534,D,0.000228102,0,0,0,0,0.000819001,0
F28535,D,0.155565693,0.160714286,0.199240987,0.344262295,0.26,0.138411138,0.125979843
F28536,D,0.381386861,0.232142857,0.152751423,0.196721311,0.186666667,0.405405405,0.531914894
F28537,D,0.005702555,0,0.000948767,0.016393443,0,0.014742015,0.002799552
F28538,D,0.105383212,0.205357143,0.080645161,0.147540984,0.046666667,0.144963145,0.090145577
F28539,D,0.003877737,0,0.003795066,0,0,0.004914005,0.003919373
F28540,D,0.350821168,0.214285714,0.074003795,0.196721311,0.166666667,0.390663391,0.516237402
F28542,D,0.034215328,0.017857143,0.016129032,0.06557377,0.02,0.075348075,0.017917133
F28543,D,0.100136861,0.017857143,0.05313093,0.147540984,0.02,0.235872236,0.045352744
F28544,D,0.20209854,0.080357143,0.133776091,0.262295082,0.073333333,0.393120393,0.128219485
F28545,D,0.000228102,0,0,0,0,0.000819001,0
F28546,D,0.000228102,0,0,0,0,0.000819001,0
F28547,D,0.164233577,0.142857143,0.178368121,0.344262295,0.173333333,0.202293202,0.124300112
F28549,D,0.044936131,0.026785714,0.022770398,0.098360656,0.04,0.104832105,0.016797312
F28551,D,0.072764599,0.017857143,0.042694497,0.06557377,0.013333333,0.142506143,0.051511758
F28552,D,0.080291971,0.044642857,0.071157495,0.229508197,0.066666667,0.144963145,0.039753639
F28553,D,0.083485401,0.026785714,0.055028463,0.098360656,0.033333333,0.164619165,0.052071669
F28555,D,0.026687956,0.017857143,0.019924099,0.081967213,0,0.055692056,0.011758119
F28556,D,0.143020073,0.258928571,0.142314991,0.229508197,0.06,0.208845209,0.09518477
F28557,D,0.01665146,0.008928571,0.0056926,0.016393443,0.02,0.039312039,0.007838746
F28558,D,0.002737226,0,0.0056926,0.016393443,0,0,0.002799552
F28559,D,0.064781022,0.044642857,0.125237192,0.049180328,0.06,0.068796069,0.028555431
F28560,D,0.034215328,0,0.036053131,0.049180328,0,0.064701065,0.016797312
F28561,D,0.003421533,0,0.0028463,0,0,0.009009009,0.00055991
F28562,D,0.124543796,0.017857143,0.04743833,0.081967213,0.013333333,0.226044226,0.118141097
F28563,D,0.116788321,0.0625,0.072106262,0.213114754,0.106666667,0.265356265,0.042553191
F28565,D,0.010492701,0.008928571,0.001897533,0.016393443,0.013333333,0.027027027,0.003919373
F28566,D,0.235629562,0.169642857,0.261859583,0.344262295,0.253333333,0.28992629,0.181970885
F28567,D,0.011177007,0.008928571,0.004743833,0.016393443,0.006666667,0.029484029,0.002799552
F28568,D,0.010492701,0.008928571,0.004743833,0.016393443,0,0.022932023,0.006159015
F28569,D,0.002737226,0,0,0.016393443,0,0.006552007,0.001679731
F28570,D,0.00524635,0,0.000948767,0.016393443,0,0.017199017,0
F28571,D,0.014142336,0.017857143,0.0056926,0.06557377,0.006666667,0.032760033,0.005039194
F28572,D,0.570027372,0.589285714,0.59772296,0.836065574,0.52,0.641277641,0.498880179
F28575,D,0.534899635,0.285714286,0.362428843,0.475409836,0.133333333,0.677313677,0.590705487
F28576,D,0.004562044,0,0.001897533,0.016393443,0.006666667,0.009009009,0.002799552
F28577,D,0.129105839,0.035714286,0.110056926,0.245901639,0.073333333,0.266994267,0.052631579
F28578,D,0.001140511,0,0.001897533,0,0,0.000819001,0.001119821
F28581,D,0.009124088,0,0.001897533,0.016393443,0.013333333,0.022113022,0.004479283
F28582,D,0.003877737,0,0.001897533,0.016393443,0,0.010647011,0.00055991
F28583,D,0.370894161,0.285714286,0.187855787,0.213114754,0.1,0.394758395,0.496080627
F28585,D,0.231067518,0.107142857,0.185958254,0.360655738,0.12,0.43980344,0.127659574
F28587,D,0.296304745,0.366071429,0.269449715,0.409836066,0.14,0.452088452,0.210526316
F28588,D,0.003877737,0,0.003795066,0,0,0.004914005,0.003919373
F28591,D,0.001368613,0,0.000948767,0,0.006666667,0.003276003,0
F28592,D,0.005018248,0,0,0.032786885,0.006666667,0.011466011,0.002799552
F28593,D,0.070939781,0.017857143,0.037001898,0.163934426,0.02,0.168714169,0.028555431
F28594,D,0.189781022,0.035714286,0.136622391,0.196721311,0.06,0.314496314,0.156215006
F28596,D,0.020301095,0,0.009487666,0.049180328,0,0.045864046,0.011198208
F28598,D,0.008211679,0,0.0028463,0.016393443,0,0.018837019,0.005039194
F28599,D,0.020757299,0,0.010436433,0.049180328,0,0.045864046,0.011758119
F28602,D,0.005018248,0,0.004743833,0,0,0.00982801,0.002799552
F28603,D,0.088731752,0.017857143,0.048387097,0.081967213,0.02,0.172809173,0.065509518
F28605,D,0.017791971,0,0.007590133,0.049180328,0,0.046683047,0.005599104
F28606,D,0.36564781,0.517857143,0.39943074,0.491803279,0.34,0.459459459,0.26987682
F28608,D,0.001140511,0,0,0,0,0.004095004,0
F28609,I,0.399863139,0.446428571,0.365275142,0.491803279,0.26,0.470925471,0.377379619
F28610,I,0.229470803,0.098214286,0.168880455,0.262295082,0.133333333,0.407862408,0.158454647
F28613,I,0.239963504,0.0625,0.10626186,0.196721311,0.04,0.44963145,0.204927212
F28614,I,0.260492701,0.205357143,0.228652751,0.491803279,0.313333333,0.396396396,0.177491601
F28617,I,0.14689781,0.0625,0.124288425,0.262295082,0.086666667,0.287469287,0.070548712
F28620,D,0.025319343,0,0.0028463,0.016393443,0,0.046683047,0.027995521
F28621,I,0.013914234,0,0.011385199,0.016393443,0,0.031941032,0.005039194
F28622,I,0.093065693,0.008928571,0.05028463,0.098360656,0.026666667,0.196560197,0.058230683
F28623,I,0.163093066,0.044642857,0.087286528,0.081967213,0.046666667,0.33988534,0.106942889
F28626,I,0.338959854,0.205357143,0.329222011,0.508196721,0.26,0.455364455,0.274356103
F28627,I,0.129562044,0.017857143,0.037001898,0.049180328,0,0.235053235,0.132698768
F28629,I,0.091240876,0.035714286,0.052182163,0.114754098,0.026666667,0.219492219,0.034714446
F28630,I,0.195255474,0.383928571,0.209677419,0.37704918,0.173333333,0.226863227,0.14893617
F28631,I,0.301551095,0.366071429,0.273244782,0.426229508,0.126666667,0.469287469,0.209966405
F28633,I,0.199133212,0.0625,0.099620493,0.147540984,0.04,0.377559378,0.159574468
F28634,I,0.018476277,0.008928571,0.007590133,0.016393443,0.026666667,0.043407043,0.007838746
F28635,D,0.193886861,0.169642857,0.229601518,0.344262295,0.206666667,0.237510238,0.138297872
F28636,I,0.284671533,0.178571429,0.276091082,0.442622951,0.293333333,0.396396396,0.213885778
F28637,I,0.245209854,0.071428571,0.221062619,0.344262295,0.08,0.35954136,0.20268757
F28638,D,0.236085766,0.383928571,0.199240987,0.295081967,0.14,0.341523342,0.182530795
F28639,D,0.025319343,0,0.0028463,0.016393443,0,0.046683047,0.027995521
F28640,I,0.023266423,0.008928571,0.009487666,0.016393443,0.006666667,0.060606061,0.008398656
F28641,I,0.036040146,0,0.015180266,0.032786885,0,0.103194103,0.007838746
F28642,D,0.023722628,0,0.015180266,0.032786885,0.006666667,0.054054054,0.010638298
F28644,I,0.016879562,0,0.006641366,0.049180328,0.006666667,0.037674038,0.009518477
F28645,I,0.236085766,0.142857143,0.211574953,0.344262295,0.126666667,0.372645373,0.168533035
F28646,I,0.00205292,0,0.001897533,0.016393443,0.006666667,0.004095004,0
F28647,I,0.679516423,0.553571429,0.504743833,0.721311475,0.406666667,0.792792793,0.734602464
F28651,I,0.012317518,0,0.038899431,0,0,0.004914005,0.003919373
F28654,I,0.037408759,0.008928571,0.041745731,0.06557377,0,0.07043407,0.016237402
F28655,I,0.105839416,0.026785714,0.064516129,0.06557377,0.02,0.22031122,0.065509518
F28656,I,0.141879562,0.044642857,0.086337761,0.180327869,0.04,0.28009828,0.093505039
F28657,I,0.035127737,0.008928571,0.021821632,0.032786885,0.02,0.056511057,0.031354983
F28659,I,0.24794708,0.160714286,0.256166983,0.442622951,0.206666667,0.37018837,0.16181411
