"H_Rank","Indeterminate_adj","Altitude","Slope","AMT","AP","MDTR","ISO","TS","PS","MTWQ","PDQ","RAD","WIND","AI","ET0","AMTd","APd","AMTsd","APsd","CSI","BULK","ECE","OC","PH","SAND","Soildiv"
0.583486239,0.686466904,1065.773813,2.311337945,8.06690897,422.1880186,13.18951853,31.70658634,1065.298554,113.8855494,20.50043964,6.439317277,16018.5951,2.61298151,0.309211401,1369.921271,-5.542346916,49.48431492,0.162876313,0.098006317,0.397861956,1.407544334,0.370390614,0.654800638,7.80054643,42.80962018,42
0.411926606,0.628688654,1696.324496,5.293714327,17.43558481,1096.007565,11.54911812,49.53649911,421.9234773,82.31737704,21.82216461,51.62153942,15980.6217,1.4502593,0.776271099,1411.311706,-85.45063526,38.38719488,0.167348525,0.048874821,0.273909554,1.336170927,0.106823678,1.293277701,5.233822128,37.37799267,55
0.088073394,0.737494601,4767.689278,1.578736735,-4.465448786,435.720985,13.75492922,37.43648154,841.7752921,106.1329159,5.502449439,9.680799429,16048.42573,3.238635495,0.492472434,898.7568879,141.8799474,135.0877944,0.222081633,0.047054049,0.361211844,1.534147041,0.09920771,2.125208427,5.86328324,49.97044968,12
0.072477064,0.587357818,53.12432186,0.923869734,22.95486142,2030.845108,6.702716836,33.89428675,488.3347204,74.4019058,28.13001313,105.270294,16129.36153,2.960933158,1.300494836,1519.629662,-163.0903797,124.5275659,0.088539328,0.074480763,0.249026576,1.308382404,0.239692702,1.056205711,5.696841683,40.53435766,19
0.005963303,0.670212402,1164.959513,1.925530859,4.557154564,417.8518871,12.99204144,28.72061821,1236.553695,113.0895665,19.07056349,8.169045354,15377.31624,3.257249708,0.323185722,1302.238186,54.20555291,156.961053,0.209898118,0.041434669,0.396411317,1.426105286,0.262010784,0.897087849,7.083869277,45.87446876,27
0.766972477,0.693483495,2520.219727,5.932363504,12.41763543,851.479476,11.49062714,47.14303886,478.3505581,88.45514409,17.73740385,26.82941132,13821.79838,2.213730226,0.654533448,1309.84152,-36.73688441,33.58807402,0.199902413,0.068172517,0.311630419,1.388455544,0.103381313,1.032261827,5.933843549,42.25999543,23
0.805504587,0.695035479,148.7032766,0.786844331,12.26596306,506.9210035,11.91974635,29.0131178,1103.060704,134.5517028,25.12983943,9.685014678,15672.58935,2.31475234,0.344961789,1469.676141,-50.20641484,219.6441153,0.151542858,0.087889186,0.380900574,1.469480237,0.281198293,0.615534427,7.44549639,55.2786229,45
0.119724771,0.701946718,5005.351186,1.218840944,-5.717829404,201.6724333,13.67095161,35.77996466,922.8709222,117.5403311,5.512164007,2.965470979,16296.45163,4.081910507,0.185862844,1087.175681,167.7587276,-11.52174834,0.225054172,0.059283309,0.343724629,1.474036861,0.122256744,1.582152215,5.330002697,45.30482983,11
0.663302752,0.689584954,1074.004707,1.597792636,9.363735188,594.7997929,12.27470199,31.65203655,1004.418491,99.76673809,21.19552065,17.78211943,15684.56012,2.463543313,0.4360235,1365.632585,-14.94299591,204.207525,0.165861302,0.11294613,0.418883575,1.406779403,0.35266828,0.653055567,7.91833617,42.28381084,24
0.22293578,0.626342953,188.360827,1.121519822,23.77934623,1653.954081,7.228362234,41.56097159,378.5184343,75.14084747,27.75673002,70.83367932,17219.14477,2.270709809,1.056135591,1562.467658,-166.290196,-119.4483528,0.108571426,0.049885666,0.216587241,1.362410777,0.11934763,1.330753368,5.186513685,48.29969368,44
0.72293578,0.734960088,749.7207764,0.926066346,4.501958355,160.2817583,12.56665889,24.34685146,1454.824195,37.31289505,21.25228822,19.62840319,14690.90908,2.132667753,0.122300484,1324.830117,27.85693999,37.40663441,0.193777594,0.016913259,0.38000627,1.466512568,0.461225445,0.824168355,7.390182541,53.67434268,39
0.910091743,0.691232531,2573.66064,7.680731228,7.377377101,881.3873695,9.837027636,34.64030747,654.7039617,83.30301209,15.06427364,28.5849875,11596.48075,2.357297945,1.117320291,798.286502,-3.848692594,-88.03345096,0.162429615,0.089130626,0.304599432,1.404178044,0.149860318,1.218275988,6.63467138,39.61307161,36
0.864220183,0.702675922,87.90578559,0.710936222,10.50225327,609.3320896,11.65015185,28.34494686,1122.39065,125.9281785,23.56985856,11.40688997,15842.85968,2.943489671,0.430166176,1414.482992,-29.4532888,167.4822759,0.206699506,0.057495275,0.426520227,1.480940275,0.323268914,0.639899472,7.249831052,54.89808476,51
0.351376147,0.674674648,1404.971121,0.65906914,7.809135703,114.3636603,14.1106743,30.17371419,1210.335297,94.36935552,22.22788502,3.868502536,16624.45645,3.384269385,0.062789901,1821.245207,15.07311884,39.20231899,0.184395962,0.040831379,0.321109739,1.513458088,1.431154877,0.551798529,7.609954484,57.65195336,12
0.037155963,0.688603863,1386.719713,0.526906745,-0.317605786,251.9243969,14.02504945,27.07138384,1440.147785,111.4984382,16.68630499,6.439169139,15178.73983,4.22804261,0.212048471,1188.517224,86.42204071,68.74867759,0.204678687,0.039580557,0.327441457,1.389620677,0.982828016,1.206396602,7.236769616,37.21713327,18
0.009174312,0.75230546,1367.499104,0.697528932,5.875976655,138.6772929,12.21133696,25.96129623,1283.098249,95.517844,21.18591491,6.208368147,16298.3735,3.837617024,0.084938826,1645.589498,35.11802306,46.56269683,0.188252923,0.039333304,0.315555798,1.401316916,0.502577286,0.585675801,7.90458283,48.03971978,12
0.041743119,0.712718346,202.0243237,0.662568989,0.732301949,559.9547697,12.36661868,22.01332579,1637.182715,95.28375956,19.59298246,21.59457237,12959.3321,2.212219024,0.596078372,939.0723684,96.25121642,90.66529605,0.234893615,0.04505632,0.339454249,1.39097038,0.100000001,1.086324023,6.259950626,38.984375,5
0.242201835,0.715313514,1353.478525,1.86874489,2.4875244,128.9491215,12.30996218,24.96510258,1385.645092,54.37563108,18.61495241,13.95644217,14994.34081,2.076049283,0.105322511,1228.212665,54.84733406,22.16434846,0.206020408,0.009489591,0.373473529,1.37340044,0.74359443,0.970095155,7.933235943,38.53806735,11
0.353211009,0.687912675,117.7699732,1.215379479,16.7381812,1445.550998,8.093705339,25.14531795,894.7127536,53.81293724,27.47576219,148.456791,14465.75225,2.269408784,1.087169476,1332.128106,-92.89515461,275.1526593,0.148933225,0.086444464,0.379337535,1.218011266,0.188049851,0.903499741,5.707781362,32.55678362,36
0.399082569,0.618527797,81.36593729,0.532459825,21.50830572,1668.285564,6.899154488,30.31131655,597.2116609,74.88939165,28.01022156,111.0532353,15705.49458,2.090822488,1.212003658,1375.600856,-158.7154688,121.8902643,0.111701765,0.096448431,0.241572762,1.341145101,0.14125818,1.148844407,5.529144731,41.93523379,25
0.998165138,0.715233306,224.7838596,1.417534882,8.385221784,739.6058042,9.601252728,23.34834263,1177.834112,106.2536521,21.99558626,25.25583394,14736.87585,3.139261472,0.611578365,1206.638792,6.2544273,87.94920537,0.252644381,0.064215614,0.493556734,1.373525263,0.345397247,1.077170728,6.525942239,40.04340118,23
0.999082569,0.732019939,797.0727603,1.062366169,4.920715075,192.0217111,11.28943167,23.73117972,1362.06989,44.88009556,20.80909802,20.90905899,14678.70786,2.590093923,0.143592246,1353.218633,35.69470852,81.2889162,0.206006683,0.016698851,0.334228273,1.275790609,0.958608372,0.726107199,6.812371392,42.89554073,30
0.326605505,0.639955827,256.3006244,2.48034352,20.41597301,2837.25726,5.733451478,30.22857295,480.2254512,31.79294822,26.03747996,478.8415276,14735.47513,3.688787255,2.235237288,1263.267322,-124.7062869,-72.4155079,0.118571426,0.059800883,0.323383909,1.216763829,0.102757064,1.246804515,4.70842948,31.94214689,16
0.833027523,0.704857342,4755.728936,8.308919258,-0.356310179,501.6355255,11.62610121,45.75932604,532.4191569,41.33154613,5.864208168,65.60172096,16587.21947,3.326500715,0.488542655,1003.255071,100.7278939,-1358.689613,0.144879121,0.129350062,0.392115368,1.319028879,0.087584513,1.169256282,5.260417901,42.7947142,13
0.735779817,0.652978054,1301.474069,5.152983081,13.38655506,1213.234269,7.654203767,29.29941612,672.0396406,88.61070359,21.29742862,47.90512533,11403.90561,1.561665419,1.264102821,955.0765432,-85.94872365,-29.68133184,0.152370253,0.061912082,0.290706343,1.358103983,0.127774039,1.087895255,5.82580625,37.51387954,35
0.896330275,0.749470488,755.9363908,0.798469498,-2.709365798,410.6978759,13.44767981,23.9844462,1637.516521,119.3097544,16.19856436,7.558077138,13530.48491,2.588835947,0.457498038,902.2280045,113.5811876,105.3790945,0.231252993,0.025282193,0.317986079,1.357547242,0.196411405,1.836754035,6.973560665,29.05572946,17
0.131192661,0.55911438,220.917312,0.295631696,2.019152058,466.8688205,13.12619339,24.0673932,1564.428009,118.5103006,20.12513985,8.041931603,13697.56643,3.041058504,0.425532715,1098.103683,76.75450177,113.7882798,0.227568781,0.041788405,0.328748086,1.382218019,0.149166526,1.614086068,6.708730081,37.13604858,23
0.493577982,0.654523005,329.6716295,1.781961637,17.63170717,1642.110064,8.299439199,27.83082562,778.5660085,57.14962665,26.70485422,166.7766536,14565.58721,2.007822978,1.321681774,1244.26098,-112.4995874,57.52793746,0.160881629,0.086225278,0.376635915,1.300384754,0.130397796,1.302275618,5.274890936,32.74944432,27
0.702752294,0.711287272,1172.140138,0.500658632,1.173038898,231.5923696,13.62873226,25.4123056,1508.983547,115.5651857,18.75203764,4.831234257,15506.72318,3.886083628,0.176489107,1314.900166,69.52752683,74.26049026,0.20261099,0.036434937,0.336944754,1.414898323,1.451471389,1.156717473,7.287387209,40.938195,21
0.198165138,0.789692786,2827.570237,0.939680533,4.864862079,55.81988006,14.7609091,35.11108706,1008.376168,93.60940141,16.83226948,2.332598056,17176.60805,2.955885088,0.035361612,1622.688357,28.08985691,34.37947198,0.178834523,0.023374629,0.38860825,0.836467901,4.120796922,0.741590286,4.392893033,25.07058661,19
0.960550459,0.713253446,150.6069938,0.095522119,6.683014169,466.5054891,12.29507073,24.91114693,1395.600349,117.3087429,22.92978975,7.456676797,14928.76793,3.459069863,0.344663809,1355.057309,37.28091778,140.0447807,0.244479008,0.026932023,0.37797235,1.483814441,0.324666629,1.072705454,7.592395933,52.83117286,35
0.303669725,0.642103678,186.8078264,2.304892966,20.46062224,1348.389107,7.13855781,32.31968576,559.9396233,63.30895642,26.8131723,90.89833986,15352.19319,2.915743331,0.964101233,1325.237456,-136.6680348,1.070636295,0.117913044,0.045783926,0.250081194,1.300195583,0.216281939,1.000963884,5.548704862,40.48845815,25
0.481651376,0.620108678,545.8129855,3.374198798,17.4877009,1606.126296,7.85188931,30.02751579,659.9614869,60.52255893,25.29587716,135.9501727,14661.62878,2.206121555,1.271966672,1268.355163,-98.55283653,51.35247601,0.134088668,0.049907459,0.284906688,1.283351237,0.12353935,1.253798077,5.113957908,33.61604607,22
0.617431193,0.64997354,297.4742963,2.476681839,15.63001617,1474.111998,7.10434897,24.64766531,791.3927884,47.68419521,25.08099579,160.411599,14311.32101,3.154650282,1.250234391,1185.267277,-88.40999633,-251.0192929,0.13218602,0.073704016,0.284231615,1.316114701,0.142658439,1.653631301,5.415957006,34.34750332,51
0.62293578,0.666964995,2287.178696,7.761253696,12.54852593,920.334145,10.49403204,44.24202489,497.0636099,94.2165763,18.13685287,22.64218857,13324.70012,2.193236812,0.761529161,1225.593486,-47.46943313,-57.35119093,0.171385199,0.070290752,0.298849616,1.382977681,0.112525685,1.215755274,5.997876865,40.601248,30
0.442201835,0.64937173,30.01281015,0.029339236,16.72410946,1123.171369,7.830164888,24.84569061,881.3461264,50.66974991,27.27848245,106.6191957,13575.2729,2.017160371,0.940223261,1193.844405,-98.84820781,219.8278901,0.152234432,0.095267478,0.359772718,1.328019685,0.391461159,0.858909145,7.342546187,31.20084426,18
0.264678899,0.806481265,838.6313356,0.183632831,10.96341143,33.12101869,16.94208454,32.91858388,1301.115921,88.30982781,25.77483329,0.913464069,16699.36545,2.211509061,0.017887076,1846.171295,-45.65984469,25.71637273,0.173074739,0.024464798,0.364842775,1.622326294,0.855909437,0.464869049,6.118603423,77.83377205,12
0.152293578,0.748002671,1342.187146,0.605797409,7.96007817,77.72757453,14.02285889,29.16086958,1265.154002,98.94427266,23.06296166,1.435555266,16735.86845,3.674777052,0.040061939,1946.325023,17.70177847,22.84513735,0.197310929,0.028940646,0.319789623,1.468960439,0.733641459,0.501402161,7.347441726,52.51672959,11
0.136697248,0.762610052,4861.93724,1.939808145,-2.789000202,71.47800101,15.436794,38.81104003,899.4336425,93.57590254,8.315984978,3.802837186,16464.15603,3.714892223,0.056358638,1275.897242,146.1479912,-54.94872903,0.234997421,0.069079519,0.436798788,1.502513145,0.178080223,1.663491732,5.488370278,44.93094261,10
0.116513761,0.737494601,5031.404532,1.03218109,-6.669985734,60.65401817,15.57516131,37.23732062,961.8775829,120.9999017,5.05816329,0.004402516,15844.48283,3.922821452,0.054330161,1120.69427,166.2715237,-82.34353599,0.196050863,0.037720911,0.309638827,1.55678758,0.231684142,1.18171975,5.572676365,58.9698812,7
0.971559633,0.736646754,4399.424914,3.853293351,0.542474091,582.6977323,14.35664534,43.4885552,679.5906726,93.88115769,8.577038529,16.6038771,14661.39759,2.846820285,0.569366737,1033.319971,100.9780264,26.30402341,0.234233097,0.062707018,0.367142678,1.444778329,0.100000001,2.26021871,6.866254558,40.94762253,11
0.047247706,0.69485526,1595.648945,0.681268838,10.11132301,28.98956557,17.27793028,35.65923661,1185.050582,93.69011887,23.54976358,0.004023733,16607.31269,1.76744811,0.016852465,1728.212644,-47.49530592,-3.452022096,0.159218556,0.021602145,0.308044013,1.466069702,9.575386843,0.59747868,7.366384806,51.05885562,17
0.269724771,0.753053061,4389.710891,1.329700412,-4.194631363,449.4361158,13.28931834,35.69199557,858.4737239,91.98280066,5.751828983,13.78918228,15241.18164,3.118706819,0.516292774,875.3933135,125.0919956,129.036272,0.224095407,0.048072143,0.362010301,1.589557796,0.099268883,2.431489224,5.715466879,56.20009938,14
0.433027523,0.620796147,199.4598725,2.419243843,16.60663804,1537.874558,6.824545089,25.07976446,751.4337006,47.7000008,25.59495828,172.3652949,14230.17205,3.370386082,1.232718467,1222.827323,-99.98521279,-113.5679834,0.123632793,0.062195638,0.269497891,1.247185073,0.157679561,1.531071809,5.445276379,28.81823204,38
0.885321101,0.717675391,892.2179186,1.590963919,2.022553567,703.2862688,12.28827993,26.12109845,1278.500037,97.5690141,16.95303967,22.05803013,13302.18117,2.093429934,0.806975334,875.2917955,55.41376351,2.188499243,0.212218044,0.036618849,0.293121142,1.406082607,0.099967105,1.160180943,6.154700972,38.2377788,25
0.44587156,0.620274251,336.7830198,2.473714449,19.60972971,1587.360654,7.513413304,30.07150143,656.3027214,65.32061971,26.88843744,134.6569594,14260.5287,1.925373133,1.232712275,1291.486379,-131.5617123,19.39329889,0.112027102,0.106809199,0.296827103,1.292584148,0.118075781,1.41829498,5.169038787,32.06740254,20
0.646788991,0.724585663,1026.862576,0.353547137,3.710176679,203.2673607,12.97143384,24.87325074,1465.831461,111.7291028,20.87819477,4.420645805,15936.23697,3.911311445,0.134198068,1515.066077,52.79102695,80.22459793,0.199725363,0.036881123,0.355373962,1.464152248,0.583275155,0.8792613,8.054569176,51.21231767,23
0.391743119,0.742856849,384.0793626,0.687478557,-0.997497648,508.0633219,14.39375207,25.28872585,1607.586503,110.7887029,17.62425775,12.59039673,12953.2323,2.607646336,0.551871566,920.9861863,97.49183819,110.6050392,0.224323156,0.028487922,0.307481824,1.393486003,0.100000001,1.164638648,6.47693116,39.90960327,8
0.799082569,0.68678293,897.2490257,2.204556209,10.95737882,564.9384551,11.21736387,30.22597212,970.2048692,89.52314119,22.48953783,16.22803712,15274.80712,2.321614556,0.408777894,1387.795269,-27.113656,120.9049613,0.166320934,0.129873728,0.421042467,1.426808294,0.380699189,0.590556826,7.843381419,46.7099993,47
0.428440367,0.703928433,2192.128871,3.959091129,-2.682692147,178.208277,11.24930602,24.7826063,1278.2637,68.18733796,12.50133165,10.39746622,14405.90418,2.189770552,0.207716098,915.0856419,112.7646051,8.3875,0.21930372,0.009672853,0.331665869,1.42049999,0.439594594,1.310521955,6.829966336,40.38091216,18
0.600917431,0.642878821,353.8046524,2.365255705,15.19019621,1618.790466,7.58901037,24.78828138,850.6944421,54.01516494,25.34317147,156.029403,14775.35553,2.554229163,1.394357826,1166.906668,-81.59484983,-33.6967627,0.167974411,0.088425686,0.395168181,1.323346438,0.124762403,1.977513345,5.390711414,35.51366201,30
0.197247706,0.675608886,430.7248395,1.683998699,0.597490098,639.0693712,12.76537912,23.91400131,1498.474099,102.9528049,18.02356225,17.41263402,13297.17685,3.166440161,0.686633057,931.7584468,87.50140201,103.958215,0.232425056,0.043387609,0.321907752,1.391377553,0.100086933,1.159755444,6.434123427,39.6879745,20
0.14587156,0.757093088,40.11958277,0.024952311,15.28694225,905.236808,9.737549902,28.22141535,942.8455287,69.75976788,26.61637099,63.05882353,14893.32136,2.316790391,0.687542207,1317.447448,-84.37265983,237.2149654,0.169431146,0.119383823,0.398421102,1.348672862,0.464338233,0.999740495,7.13617358,35.77198674,24
0.270642202,0.679589067,1393.567837,0.907592407,6.737778683,113.8232694,13.22688008,27.92596906,1256.89655,98.88501375,21.68816922,3.564575886,16668.8672,3.647975849,0.065878817,1741.638089,26.54973838,33.73370166,0.18715219,0.042464728,0.323914887,1.481268774,0.951498222,0.52750471,7.560792966,55.68872278,23
0.670642202,0.64633189,1094.848035,5.477311468,12.44407698,1219.548071,8.293356151,27.5698499,799.8297756,63.52763133,22.10570647,69.79372792,13449.55458,2.24159611,1.123507479,1093.805065,-42.7630785,189.7095848,0.167142854,0.105502007,0.347065506,1.358455517,0.103585102,1.046728525,6.129019437,37.9333775,24
0.097706422,0.69485526,861.1686774,0.649011909,9.999753823,33.53256169,15.40448201,30.1514934,1328.980529,83.64272532,25.4693441,1.646909183,16635.34561,3.348005702,0.016341898,2069.045917,-14.96138838,21.64264818,0.201628754,0.009069479,0.408258966,1.398259345,1.940040615,0.522999211,7.759259802,37.77022386,9
0.817431193,0.667118722,1119.928025,4.49752082,12.31183686,1083.644749,8.729572778,28.64828281,802.3465867,65.89912796,22.05099064,50.62297699,13252.33215,2.067249066,0.987789723,1106.721823,-39.53931344,208.1712751,0.160031394,0.151746946,0.399105345,1.43646126,0.124138183,0.884723147,6.287335798,47.87705929,28
0.714678899,0.778692356,153.6806624,0.081339669,3.899252615,465.8241895,11.6976245,22.2538878,1528.991315,117.1374529,21.75575844,8.457309108,14003.60454,3.613852754,0.391843439,1189.593457,63.36618053,150.5190001,0.248117177,0.030246747,0.357343872,1.297199279,0.181136447,2.135664446,6.732644691,25.06353165,19
0.330733945,0.796799293,897.5341795,0.454909758,10.75717943,16.67030168,15.76510653,32.14408414,1244.951826,75.51080868,25.27216708,0.372339036,17031.77176,3.041275404,0.007862387,2111.5207,-46.1171839,13.06810761,0.191153579,0.019165845,0.448038642,0.938858564,1.544900046,0.368637191,4.749281687,33.53604545,8
0.419266055,0.749395728,3064.625935,3.363801712,-0.372212917,415.1320882,13.73609815,34.60558056,925.1308219,98.13920004,10.53643705,7.255920964,15873.48613,3.205072855,0.40320521,1084.140411,68.51559328,160.4179862,0.181055691,0.043131212,0.304397656,1.437308831,0.362965221,1.948867917,6.946115887,41.1105021,34
0.409174312,0.549295499,4.318101695,0.015277854,13.09200682,589.156643,10.07086859,26.3141111,1084.540099,117.9205055,25.75304145,19.34301395,16046.87913,3.418604694,0.37750542,1560.308027,-47.49408968,223.4870798,0.178893477,0.057839531,0.383003594,1.359615805,1.354196176,0.496995201,7.770066333,33.90212669,16
0.641284404,0.761981702,3801.838874,6.938717352,-2.142760602,135.0193319,13.33052358,33.02094106,993.3824249,64.29942254,9.437683013,9.552238806,14839.86692,2.440714282,0.146096105,1030.859986,111.7774242,21.03731343,0.197412783,0.028337798,0.359450927,1.24430916,0.543667371,0.855277173,5.807747043,40.26432125,21
0.716513761,0.790107305,2848.914394,0.661456238,4.658551534,108.0714286,14.92624612,35.60157104,997.5124416,93.51759371,16.48979496,5.216694192,17098.88201,2.877319018,0.06883281,1579.795486,37.85838638,59.59537572,0.192318664,0.025172501,0.357460385,1.349743999,9.164285925,0.655785172,7.03199826,41.38115882,19
0.944036697,0.738620676,27.9183066,0.014550182,13.22709014,492.2400273,11.45607357,27.94203672,1112.406754,121.1292241,26.29943864,13.96331967,16215.60986,2.32218692,0.336869911,1461.149044,-66.70822407,180.341735,0.161360541,0.095698128,0.41096067,1.439927568,0.477069671,0.573747269,7.898756843,43.97329235,35
0.029816514,0.716944723,5027.47764,1.54637295,-8.000445404,221.4524323,12.85087225,34.60879694,909.3025937,121.3478004,3.020755334,3.085740135,16007.17414,4.25206173,0.243269211,917.1482358,170.2576101,24.05052544,0.222687905,0.044330371,0.343386592,1.433581322,0.096903056,1.463662054,5.703771881,46.68459879,12
0.919266055,0.738158028,1715.98319,3.65427458,3.414883729,224.307477,11.81214492,26.77954295,1221.531954,59.26556209,17.66583728,16.63840508,14882.46638,3.28440584,0.193239537,1321.964481,35.24973071,113.2404205,0.169275747,0.020865288,0.326649564,1.360852823,1.234367997,0.958486551,7.251349957,40.18493406,47
0.939449541,0.722013491,3268.159633,3.921637072,-0.412891445,484.1741988,13.07188556,34.94505267,856.5132158,97.4301004,9.596655024,6.854423446,15499.76029,3.002229408,0.489881738,1013.702547,73.05389848,169.094974,0.185099952,0.053966436,0.309668468,1.435297854,0.359682277,1.681604344,6.849219427,41.7419885,32
0.898165138,0.711565737,453.1944027,2.076113473,5.674124626,963.2674228,11.77572416,25.34611659,1263.984686,102.1033123,20.41227872,36.69065311,13837.26046,1.90763394,0.969712217,993.2568635,29.564152,254.2236214,0.263091973,0.051009694,0.414078105,1.363412575,0.100907315,0.992890118,6.326226094,40.32671099,22
0.189908257,0.598515149,1732.896396,5.476026625,15.89787518,1688.991841,10.45234581,47.59623152,424.8337563,85.48133869,20.18864491,65.30597552,16185.06048,1.364570835,1.284644684,1316.181665,-84.0836463,-312.4482841,0.159757574,0.048627991,0.269112439,1.359092856,0.111327096,1.420232764,5.324358113,39.53827694,26
0.625688073,0.650189073,2684.011355,9.703660267,10.14561193,1129.321122,9.383402089,40.60367298,515.9311435,62.28266199,16.06635313,67.38580858,14655.35338,1.892700766,1.026556832,1092.333003,-23.97286991,-209.8425743,0.214285713,0.054546185,0.362089269,1.389221099,0.100000001,1.179323429,6.333729388,40.22211221,8
0.874311927,0.735680335,42.1722271,0.016431244,13.35300213,530.7406179,11.16248468,28.43568775,1070.110193,110.3602715,26.03722444,21.03234501,16003.4241,2.347962303,0.375855795,1411.515931,-69.19472059,197.142166,0.168417924,0.103904269,0.431423495,1.445824843,0.556520838,0.602689202,7.843161255,45.05183496,36
0.696788991,0.72010671,653.9999807,1.593961971,-3.121783555,436.668416,12.90479484,22.84604817,1665.89806,112.0486974,16.02653467,11.87166031,12914.80308,1.854194489,0.523187548,834.9570611,117.895392,119.8735687,0.233772069,0.017935468,0.307724723,1.369289122,0.100000001,1.506493328,6.478721347,31.05916031,12
0.555045872,0.7058045,1317.924161,0.245935156,7.894878569,345.9152943,14.07280136,30.92931542,1140.611617,101.3410371,21.29764109,9.009921706,16225.20531,2.561915609,0.232303105,1489.062905,7.294446603,106.9221112,0.176756249,0.063122489,0.381679692,1.606752857,0.307761882,0.582165901,7.134570604,73.78934935,24
0.616513761,0.66396016,836.643574,3.736019474,13.19144252,886.8067838,9.368393224,29.82912239,822.9240549,68.09154358,23.22942411,37.12055308,13617.69281,1.934217309,0.743708001,1193.84632,-47.68447567,224.4294253,0.153888017,0.161439051,0.437170263,1.410119522,0.128683567,0.959441904,6.318630261,44.45110183,30
0.105504587,0.695899141,5307.752992,2.94571812,-4.738394733,225.6317563,13.82142718,39.25971857,806.7861949,121.248836,5.226848054,9.712318734,16233.82185,3.637088031,0.219076586,1048.454446,176.7016228,55.64823495,0.251155969,0.07176814,0.497925435,1.508293548,0.096660321,1.473002754,5.411168728,49.03295738,10
0.376146789,0.595516464,3.973461061,0.007006249,15.03901625,1000.151991,7.933114288,24.98543403,907.1070428,62.3006086,25.94406908,103.9876305,15173.94567,2.941619636,0.799373787,1249.852957,-76.76707152,138.4380692,0.14235977,0.071600347,0.351824926,1.408335894,0.379249072,0.80583282,7.251993285,40.60823548,28
0.878899083,0.723777843,445.3770163,0.572962054,7.951879376,151.4157116,11.32955069,21.80221967,1520.338835,45.19083418,25.3418328,16.85321156,15037.3427,2.652186805,0.094039058,1623.518684,-2.377155963,83.2637297,0.201543712,0.004945859,0.301474764,1.42853747,5.068051495,0.603416906,6.664362379,59.09813754,28
0.708256881,0.686682688,4556.111688,2.230598014,-3.843879192,561.0717614,13.34634323,36.92226167,815.8499862,91.38776756,5.687267904,17.15112194,14762.48871,3.186404639,0.668657768,849.5426195,125.8525865,111.4617535,0.23266187,0.045128336,0.36843682,1.57814038,0.099956988,2.544878497,5.83418149,53.36059933,11
0.93853211,0.700433804,3969.255845,9.240714973,2.032644325,887.6417556,10.28288981,39.31923425,597.2367163,79.00333578,8.913504676,37.03036773,14577.45207,2.70872413,0.987780237,887.13879,65.63454231,-105.9496244,0.238839111,0.06599936,0.415312855,1.339376015,0.093222619,0.952837483,5.840434981,41.77105575,18
0.6,0.66741678,2047.570146,5.190218226,15.14258854,946.7073492,11.06158458,47.98955703,441.9092819,68.02970496,19.862117,64.13343143,15515.03673,1.631220471,0.717765872,1321.702625,-65.18568529,-67.51506234,0.190213592,0.064248135,0.314436549,1.385151372,0.105219548,1.393469386,5.459451707,41.25547897,37
0.060550459,0.677606665,1156.478826,2.039315024,4.51013212,446.9481795,13.1971366,28.92990156,1224.612363,114.3839517,18.77296176,7.201438387,15510.06186,3.076079857,0.356351531,1254.600527,42.14713206,177.6786104,0.187059908,0.058245644,0.379269813,1.443613293,0.163577988,0.711453162,6.889077213,48.913761,49
0.769724771,0.749072164,4718.564442,9.170931429,-5.602270743,86.0605664,12.39180549,32.60604298,935.794625,66.2570672,5.557137475,7.825559257,14881.29347,2.855042238,0.097965731,968.4975012,163.6541548,-29.22953356,0.249285717,0.057299624,0.44364408,1.116987143,0.088588768,0.923519736,4.423952865,37.81782485,7
0.856880734,0.720087557,4596.455099,7.495815726,0.128235576,415.7292441,12.58595279,43.93031431,594.5846138,87.99553038,7.138406991,13.91222635,16641.92539,3.174679882,0.371231371,1118.260636,85.47871059,-462.3209418,0.149917726,0.100510028,0.396841538,1.243329192,0.084489881,1.31235646,5.146922713,37.20652623,23
0.086238532,0.669626083,1062.141974,3.95410178,6.46986279,78.43685801,12.7850428,26.33988059,1348.852719,86.90922835,22.36183788,2.785800604,15877.16168,2.815712481,0.052667341,1595.149849,23.1333069,16.93867069,0.194588745,0.003477286,0.317951502,1.378782479,4.013534713,0.591555891,7.786072668,37.45951662,9
0.185321101,0.638113817,146.3004586,2.050905155,17.41101991,1487.019778,7.135502383,26.8986637,720.1220703,50.87799883,26.02741296,155.3140823,14316.92906,3.500501051,1.150521742,1219.189873,-109.2889056,-88.58185964,0.11957672,0.057511388,0.273479787,1.242948614,0.204393152,1.143685779,5.753090277,27.29113924,19
0.396330275,0.802659985,5089.907128,3.962934346,-5.496086739,43.66500499,14.32645279,35.68968619,944.868324,125.3276798,6.232107252,0.340193705,15914.08994,3.400651022,0.039931655,1137.363623,177.6394353,-39.60027062,0.249811899,0.0528622,0.447927175,1.486224201,0.339139731,1.092869938,5.523102076,56.41368751,12
0.560550459,0.696680702,1218.5177,1.648033943,7.926245535,507.8188272,12.99606173,32.23130618,1027.64717,108.448265,20.00111385,10.40712677,15901.32916,2.622726232,0.380591303,1342.283842,-1.950606127,95.91856099,0.166113404,0.1035599,0.405894945,1.405827677,0.392129159,0.754508156,7.825134811,40.15837259,33
